circID	chr	start	end	geneID	strand
14__35674180__35674709__ENSG00000174373	14	35674180	35674709	ENSG00000174373	-
17__4206321__4209947__ENSG00000185722	17	4206321	4209947	ENSG00000185722	-
2__169815477__169821273__ENSG00000138382	2	169815477	169821273	ENSG00000138382	-
9__33060465__33068934__ENSG00000122692	9	33060465	33068934	ENSG00000122692	-
2__195680032__195728349__ENSG00000196950	2	195680032	195728349	ENSG00000196950	+
11__116762553__116765446__ENSG00000137656	11	116762553	116765446	ENSG00000137656	-
5__176350613__176355749__ENSG00000122203	5	176350613	176355749	ENSG00000122203	-
8__70583164__70583793__ENSG00000067167	8	70583164	70583793	ENSG00000067167	-
3__47729025__47772936__ENSG00000173473	3	47729025	47772936	ENSG00000173473	-
3__129832774__129839060__ENSG00000172765	3	129832774	129839060	ENSG00000172765	-
1__53027969__53039046__ENSG00000116171	1	53027969	53039046	ENSG00000116171	+
3__33619603__33632371__ENSG00000163539	3	33619603	33632371	ENSG00000163539	-
2__135621494__135680324__ENSG00000048991	2	135621494	135680324	ENSG00000048991	+
14__66709357__66776521__ENSG00000171723	14	66709357	66776521	ENSG00000171723	+
5__55951464__55969855__ENSG00000134352	5	55951464	55969855	ENSG00000134352	-
18__196637__203190__ENSG00000101557	18	196637	203190	ENSG00000101557	+
11__108243953__108249102__ENSG00000149311	11	108243953	108249102	ENSG00000149311	+
6__125993757__125999613__ENSG00000066651	6	125993757	125999613	ENSG00000066651	+
14__45246743__45247377__ENSG00000129534	14	45246743	45247377	ENSG00000129534	-
22__28163092__28163599__ENSG00000100154	22	28163092	28163599	ENSG00000100154	-
15__92955423__92967513__ENSG00000173575	15	92955423	92967513	ENSG00000173575	+
9__85642827__85712566__ENSG00000135049	9	85642827	85712566	ENSG00000135049	-
5__69258043__69262304__ENSG00000134058	5	69258043	69262304	ENSG00000134058	+
22__42826940__42835493__ENSG00000242247	22	42826940	42835493	ENSG00000242247	-
6__158580940__158585425__ENSG00000146433	6	158580940	158585425	ENSG00000146433	+
6__127855030__127901081__ENSG00000172673	6	127855030	127901081	ENSG00000172673	-
3__196818057__196820567__ENSG00000180370	3	196818057	196820567	ENSG00000180370	+
2__25274941__25282711__ENSG00000119772	2	25274941	25282711	ENSG00000119772	-
1__149964222__149965878__ENSG00000264522	1	149964222	149965878	ENSG00000264522	-
8__124508474__124516030__ENSG00000147687	8	124508474	124516030	ENSG00000147687	-
4__82856952__82857764__ENSG00000138674	4	82856952	82857764	ENSG00000138674	-
8__17950615__17953186__ENSG00000078674	8	17950615	17953186	ENSG00000078674	+
9__33311106__33328678__ENSG00000086102	9	33311106	33328678	ENSG00000086102	+
8__42459896__42463090__ENSG00000168575	8	42459896	42463090	ENSG00000168575	-
17__2665372__2670331__ENSG00000007168	17	2665372	2670331	ENSG00000007168	+
8__99511104__99521010__ENSG00000132549	8	99511104	99521010	ENSG00000132549	+
19__12230460__12234908__ENSG00000197857	19	12230460	12234908	ENSG00000197857	-
11__34115823__34118503__ENSG00000135372	11	34115823	34118503	ENSG00000135372	+
16__16007816__16014628__ENSG00000103222	16	16007816	16014628	ENSG00000103222	+
10__103990675__103993133__ENSG00000065613	10	103990675	103993133	ENSG00000065613	+
7__100102675__100102960__ENSG00000221838	7	100102675	100102960	ENSG00000221838	+
2__63962058__63984019__ENSG00000143952	2	63962058	63984019	ENSG00000143952	-
10__27012882__27017792__ENSG00000107890	10	27012882	27017792	ENSG00000107890	-
3__123209199__123259589__ENSG00000121542	3	123209199	123259589	ENSG00000121542	+
1__51363866__51366029__ENSG00000085832	1	51363866	51366029	ENSG00000085832	-
4__42485496__42524847__ENSG00000124406	4	42485496	42524847	ENSG00000124406	-
15__66535933__66546705__ENSG00000174442	15	66535933	66546705	ENSG00000174442	+
14__35007283__35008831__ENSG00000100883	14	35007283	35008831	ENSG00000100883	+
16__67685457__67685802__ENSG00000141098	16	67685457	67685802	ENSG00000141098	-
3__126621742__126647296__ENSG00000197763	3	126621742	126647296	ENSG00000197763	-
2__27433249__27437360__ENSG00000115216	2	27433249	27437360	ENSG00000115216	+
11__119076897__119077647__ENSG00000160695	11	119076897	119077647	ENSG00000160695	+
3__158652096__158654631__ENSG00000168827	3	158652096	158654631	ENSG00000168827	+
6__147205971__147334222__ENSG00000164506	6	147205971	147334222	ENSG00000164506	+
8__67271702__67288065__ENSG00000066777	8	67271702	67288065	ENSG00000066777	-
10__93670770__93700106__ENSG00000148690	10	93670770	93700106	ENSG00000148690	-
8__65724255__65724921__ENSG00000205268	8	65724255	65724921	ENSG00000205268	-
5__40728345__40730343__ENSG00000113638	5	40728345	40730343	ENSG00000113638	-
6__170388287__170391121__ENSG00000112584	6	170388287	170391121	ENSG00000112584	+
2__10790719__10793202__ENSG00000143870	2	10790719	10793202	ENSG00000143870	-
7__73686636__73686900__ENSG00000071462	7	73686636	73686900	ENSG00000071462	+
9__130086420__130092381__ENSG00000148358	9	130086420	130092381	ENSG00000148358	+
1__51403419__51408332__ENSG00000085832	1	51403419	51408332	ENSG00000085832	-
2__86121479__86127991__ENSG00000132300	2	86121479	86127991	ENSG00000132300	+
1__13715541__13773188__ENSG00000116731	1	13715541	13773188	ENSG00000116731	+
11__108332762__108354874__ENSG00000149311	11	108332762	108354874	ENSG00000149311	+
2__127329921__127343194__ENSG00000169967	2	127329921	127343194	ENSG00000169967	-
16__10428868__10431455__ENSG00000166669	16	10428868	10431455	ENSG00000166669	+
1__202150311__202152699__ENSG00000143851	1	202150311	202152699	ENSG00000143851	-
1__52458336__52461769__ENSG00000134744	1	52458336	52461769	ENSG00000134744	-
2__232703424__232724691__ENSG00000204120	2	232703424	232724691	ENSG00000204120	+
5__126603570__126604183__ENSG00000164902	5	126603570	126604183	ENSG00000164902	+
6__32120771__32126252__ENSG00000213676	6	32120771	32126252	ENSG00000213676	-
2__55206270__55222493__ENSG00000162994	2	55206270	55222493	ENSG00000162994	-
14__35625361__35635598__ENSG00000174373	14	35625361	35635598	ENSG00000174373	-
8__66592440__66602523__ENSG00000185697	8	66592440	66602523	ENSG00000185697	-
6__87621354__87636486__ENSG00000135336	6	87621354	87636486	ENSG00000135336	+
5__103129306__103133648__ENSG00000145725	5	103129306	103133648	ENSG00000145725	+
11__47722976__47723316__ENSG00000109920	11	47722976	47723316	ENSG00000109920	-
5__34938858__34950342__ENSG00000168724	5	34938858	34950342	ENSG00000168724	+
4__7004844__7014557__ENSG00000132405	4	7004844	7014557	ENSG00000132405	+
14__49802453__49803294__ENSG00000165525	14	49802453	49803294	ENSG00000165525	-
10__11942665__11952249__ENSG00000151461	10	11942665	11952249	ENSG00000151461	-
10__84417771__84477664__ENSG00000107771	10	84417771	84477664	ENSG00000107771	+
11__77675036__77685159__ENSG00000048649	11	77675036	77685159	ENSG00000048649	-
5__57235966__57247215__ENSG00000062194	5	57235966	57247215	ENSG00000062194	+
8__58601285__58603386__ENSG00000035681	8	58601285	58603386	ENSG00000035681	-
4__105424196__105453642__ENSG00000138777	4	105424196	105453642	ENSG00000138777	-
20__3910577__3912634__ENSG00000125779	20	3910577	3912634	ENSG00000125779	+
10__121898841__121911151__ENSG00000107669	10	121898841	121911151	ENSG00000107669	-
3__157149287__157150381__ENSG00000163660	3	157149287	157150381	ENSG00000163660	-
10__68381232__68386128__ENSG00000204130	10	68381232	68386128	ENSG00000204130	-
3__120770728__120776664__ENSG00000153767	3	120770728	120776664	ENSG00000153767	+
22__31528690__31531129__ENSG00000198089	22	31528690	31531129	ENSG00000198089	+
3__122768701__122777906__ENSG00000169087	3	122768701	122777906	ENSG00000169087	-
2__196890828__196893245__ENSG00000197121	2	196890828	196893245	ENSG00000197121	-
2__196912882__196922186__ENSG00000197121	2	196912882	196922186	ENSG00000197121	-
17__67910877__67944372__ENSG00000171634	17	67910877	67944372	ENSG00000171634	+
7__140781576__140808995__ENSG00000157764	7	140781576	140808995	ENSG00000157764	-
5__179844152__179853437__ENSG00000161010	5	179844152	179853437	ENSG00000161010	-
11__74848115__74852082__ENSG00000166435	11	74848115	74852082	ENSG00000166435	-
22__29636751__29642285__ENSG00000186575	22	29636751	29642285	ENSG00000186575	+
2__7014454__7030215__ENSG00000151692	2	7014454	7030215	ENSG00000151692	+
7__121360043__121383010__ENSG00000196937	7	121360043	121383010	ENSG00000196937	-
3__182820260__182829752__ENSG00000058063	3	182820260	182829752	ENSG00000058063	+
21__32650184__32653366__ENSG00000159082	21	32650184	32653366	ENSG00000159082	-
6__100766565__100848707__ENSG00000112249	6	100766565	100848707	ENSG00000112249	-
3__101656104__101672213__ENSG00000066422	3	101656104	101672213	ENSG00000066422	-
11__76496215__76523291__ENSG00000158636	11	76496215	76523291	ENSG00000158636	+
3__47736034__47745993__ENSG00000173473	3	47736034	47745993	ENSG00000173473	-
4__108655564__108657647__ENSG00000198856	4	108655564	108657647	ENSG00000198856	+
12__49665832__49668554__ENSG00000161791	12	49665832	49668554	ENSG00000161791	-
X__19695612__19706984__ENSG00000147010	X	19695612	19706984	ENSG00000147010	-
6__69741789__69752356__ENSG00000168216	6	69741789	69752356	ENSG00000168216	-
3__32541037__32545965__ENSG00000144635	3	32541037	32545965	ENSG00000144635	-
1__179341028__179351462__ENSG00000057252	1	179341028	179351462	ENSG00000057252	+
13__42926336__42964139__ENSG00000133106	13	42926336	42964139	ENSG00000133106	-
2__175964372__175995646__ENSG00000144320	2	175964372	175995646	ENSG00000144320	-
12__121228533__121229099__ENSG00000135124	12	121228533	121229099	ENSG00000135124	+
1__172551512__172591071__ENSG00000094975	1	172551512	172591071	ENSG00000094975	+
7__152235817__152238826__ENSG00000055609	7	152235817	152238826	ENSG00000055609	-
12__112410320__112411442__ENSG00000089009	12	112410320	112411442	ENSG00000089009	-
7__152220523__152224616__ENSG00000055609	7	152220523	152224616	ENSG00000055609	-
9__146102__164037__ENSG00000172785	9	146102	164037	ENSG00000172785	-
16__15068169__15071251__ENSG00000085721	16	15068169	15071251	ENSG00000085721	-
2__111863675__111863895__ENSG00000153107	2	111863675	111863895	ENSG00000153107	-
5__69579021__69579864__ENSG00000183474	5	69579021	69579864	ENSG00000183474	+
5__69566967__69572550__ENSG00000183474	5	69566967	69572550	ENSG00000183474	+
10__32028428__32037607__ENSG00000170759	10	32028428	32037607	ENSG00000170759	-
4__48590659__48605833__ENSG00000075539	4	48590659	48605833	ENSG00000075539	-
3__27383153__27424152__ENSG00000033867	3	27383153	27424152	ENSG00000033867	-
9__83908452__83915678__ENSG00000165115	9	83908452	83915678	ENSG00000165115	-
6__110746126__110773937__ENSG00000155111	6	110746126	110773937	ENSG00000155111	-
13__40836597__40855815__ENSG00000168852	13	40836597	40855815	ENSG00000168852	-
15__77346542__77365225__ENSG00000173517	15	77346542	77365225	ENSG00000173517	-
9__33068824__33071892__ENSG00000122692	9	33068824	33071892	ENSG00000122692	-
2__32439508__32441462__ENSG00000115760	2	32439508	32441462	ENSG00000115760	+
13__113218945__113229519__ENSG00000139842	13	113218945	113229519	ENSG00000139842	+
13__24484653__24503777__ENSG00000102699	13	24484653	24503777	ENSG00000102699	-
19__9828592__9828874__ENSG00000198258	19	9828592	9828874	ENSG00000198258	+
10__103091564__103094455__ENSG00000076685	10	103091564	103094455	ENSG00000076685	-
13__114052052__114073837__ENSG00000185989	13	114052052	114073837	ENSG00000185989	-
10__112527087__112668998__ENSG00000151532	10	112527087	112668998	ENSG00000151532	+
18__79695225__79718016__ENSG00000060069	18	79695225	79718016	ENSG00000060069	+
2__231788555__231791808__ENSG00000144524	2	231788555	231791808	ENSG00000144524	+
7__40078005__40078851__ENSG00000065883	7	40078005	40078851	ENSG00000065883	+
13__46042164__46045516__ENSG00000123200	13	46042164	46045516	ENSG00000123200	-
17__46082441__46094701__ENSG00000120071	17	46082441	46094701	ENSG00000120071	-
9__100320265__100330169__ENSG00000136891	9	100320265	100330169	ENSG00000136891	-
15__101703859__101705747__ENSG00000185418	15	101703859	101705747	ENSG00000185418	-
9__137743392__137762820__ENSG00000181090	9	137743392	137762820	ENSG00000181090	+
9__19078176__19089559__ENSG00000147874	9	19078176	19089559	ENSG00000147874	-
1__53923904__53940097__ENSG00000081870	1	53923904	53940097	ENSG00000081870	-
3__15013589__15013789__ENSG00000177463	3	15013589	15013789	ENSG00000177463	+
6__161034259__161049979__ENSG00000085511	6	161034259	161049979	ENSG00000085511	+
5__172052929__172061268__ENSG00000072786	5	172052929	172061268	ENSG00000072786	-
16__46674314__46677398__ENSG00000069329	16	46674314	46677398	ENSG00000069329	-
13__77243059__77243951__ENSG00000005810	13	77243059	77243951	ENSG00000005810	-
6__11305066__11334561__ENSG00000111859	6	11305066	11334561	ENSG00000111859	-
14__30601770__30608069__ENSG00000092140	14	30601770	30608069	ENSG00000092140	+
10__68913162__68914204__ENSG00000107625	10	68913162	68914204	ENSG00000107625	+
X__48925847__48926050__ENSG00000068308	X	48925847	48926050	ENSG00000068308	-
9__109057191__109060452__ENSG00000106771	9	109057191	109060452	ENSG00000106771	-
1__155668627__155680456__ENSG00000163374	1	155668627	155680456	ENSG00000163374	-
18__56879944__56880165__ENSG00000091157	18	56879944	56880165	ENSG00000091157	+
3__186787127__186787584__ENSG00000156976	3	186787127	186787584	ENSG00000156976	+
11__17295324__17301870__ENSG00000070081	11	17295324	17301870	ENSG00000070081	+
2__43397971__43430302__ENSG00000115970	2	43397971	43430302	ENSG00000115970	-
4__152382189__152412529__ENSG00000109670	4	152382189	152412529	ENSG00000109670	-
13__114041000__114041094__ENSG00000185989	13	114041000	114041094	ENSG00000185989	-
4__106171095__106252007__ENSG00000145348	4	106171095	106252007	ENSG00000145348	-
2__26364302__26375148__ENSG00000138018	2	26364302	26375148	ENSG00000138018	+
22__38715907__38717000__ENSG00000100226	22	38715907	38717000	ENSG00000100226	+
2__218656150__218656463__ENSG00000115568	2	218656150	218656463	ENSG00000115568	-
19__7441653__7447168__ENSG00000104880	19	7441653	7447168	ENSG00000104880	+
8__60816387__60824016__ENSG00000171316	8	60816387	60824016	ENSG00000171316	+
2__61481185__61484105__ENSG00000082898	2	61481185	61484105	ENSG00000082898	-
X__53405245__53405391__ENSG00000072501	X	53405245	53405391	ENSG00000072501	-
16__24180790__24191230__ENSG00000166501	16	24180790	24191230	ENSG00000166501	+
2__159743061__159748903__ENSG00000136536	2	159743061	159748903	ENSG00000136536	+
17__30793450__30804108__ENSG00000176390	17	30793450	30804108	ENSG00000176390	-
22__45692996__45740538__ENSG00000130638	22	45692996	45740538	ENSG00000130638	+
3__196362294__196362687__ENSG00000163960	3	196362294	196362687	ENSG00000163960	-
11__956786__959505__ENSG00000183020	11	956786	959505	ENSG00000183020	+
5__109767535__109774965__ENSG00000112893	5	109767535	109774965	ENSG00000112893	+
3__12516611__12519197__ENSG00000154743	3	12516611	12519197	ENSG00000154743	+
18__9182382__9208803__ENSG00000101745	18	9182382	9208803	ENSG00000101745	+
17__60451880__60460787__ENSG00000062725	17	60451880	60460787	ENSG00000062725	-
4__67581305__67593356__ENSG00000035720	4	67581305	67593356	ENSG00000035720	+
11__46808031__46809874__ENSG00000175216	11	46808031	46809874	ENSG00000175216	-
1__155921375__155923687__ENSG00000132680	1	155921375	155923687	ENSG00000132680	-
17__517940__518459__ENSG00000141252	17	517940	518459	ENSG00000141252	-
6__90560076__90571807__ENSG00000135341	6	90560076	90571807	ENSG00000135341	-
5__138568925__138571141__ENSG00000113013	5	138568925	138571141	ENSG00000113013	-
22__41125864__41135906__ENSG00000100393	22	41125864	41135906	ENSG00000100393	+
15__65715478__65717996__ENSG00000174485	15	65715478	65717996	ENSG00000174485	-
1__174219125__174221164__ENSG00000152061	1	174219125	174221164	ENSG00000152061	+
17__61911520__61925099__ENSG00000108506	17	61911520	61925099	ENSG00000108506	-
7__96277196__96296951__ENSG00000004864	7	96277196	96296951	ENSG00000004864	-
12__53018798__53019006__ENSG00000063046	12	53018798	53019006	ENSG00000063046	+
7__88208507__88209452__ENSG00000075142	7	88208507	88209452	ENSG00000075142	-
10__119588152__119593513__ENSG00000151923	10	119588152	119593513	ENSG00000151923	-
15__44606025__44610985__ENSG00000104133	15	44606025	44610985	ENSG00000104133	-
9__33953285__33973237__ENSG00000137073	9	33953285	33973237	ENSG00000137073	-
11__103219915__103223086__ENSG00000187240	11	103219915	103223086	ENSG00000187240	+
7__6580555__6585260__ENSG00000136247	7	6580555	6585260	ENSG00000136247	+
11__124959115__124993243__ENSG00000149548	11	124959115	124993243	ENSG00000149548	+
17__4952795__4953845__ENSG00000108515	17	4952795	4953845	ENSG00000108515	+
11__17295324__17315475__ENSG00000070081	11	17295324	17315475	ENSG00000070081	+
8__142343966__142345892__ENSG00000171045	8	142343966	142345892	ENSG00000171045	-
5__123545417__123545841__ENSG00000151292	5	123545417	123545841	ENSG00000151292	+
2__23867835__23869761__ENSG00000119778	2	23867835	23869761	ENSG00000119778	-
12__26922616__26928905__ENSG00000064102	12	26922616	26928905	ENSG00000064102	-
10__68459104__68470163__ENSG00000138346	10	68459104	68470163	ENSG00000138346	-
15__65507243__65512564__ENSG00000074603	15	65507243	65512564	ENSG00000074603	-
20__33619517__33629914__ENSG00000078699	20	33619517	33629914	ENSG00000078699	+
6__144554688__144554893__ENSG00000152818	6	144554688	144554893	ENSG00000152818	+
10__109907691__109915099__ENSG00000108039	10	109907691	109915099	ENSG00000108039	-
4__2904764__2908604__ENSG00000087274	4	2904764	2908604	ENSG00000087274	+
11__34086305__34089456__ENSG00000135387	11	34086305	34089456	ENSG00000135387	+
19__8455405__8474244__ENSG00000099783	19	8455405	8474244	ENSG00000099783	+
5__123377374__123399284__ENSG00000168944	5	123377374	123399284	ENSG00000168944	-
1__151027233__151028944__ENSG00000143363	1	151027233	151028944	ENSG00000143363	+
10__87508336__87521169__ENSG00000107789	10	87508336	87521169	ENSG00000107789	+
1__246647139__246660334__ENSG00000162852	1	246647139	246660334	ENSG00000162852	+
8__99431537__99467634__ENSG00000132549	8	99431537	99467634	ENSG00000132549	+
4__38089932__38118192__ENSG00000065882	4	38089932	38118192	ENSG00000065882	+
4__55999302__55999645__ENSG00000174799	4	55999302	55999645	ENSG00000174799	+
1__182884613__182884813__ENSG00000135829	1	182884613	182884813	ENSG00000135829	+
10__32634254__32729457__ENSG00000216937	10	32634254	32729457	ENSG00000216937	+
10__68437011__68470163__ENSG00000138346	10	68437011	68470163	ENSG00000138346	-
7__77254506__77262307__ENSG00000135205	7	77254506	77262307	ENSG00000135205	+
5__55951464__55957291__ENSG00000134352	5	55951464	55957291	ENSG00000134352	-
12__27719808__27724186__ENSG00000061794	12	27719808	27724186	ENSG00000061794	+
11__83206058__83248087__ENSG00000137494	11	83206058	83248087	ENSG00000137494	+
17__12002255__12009194__ENSG00000241185	17	12002255	12009194	ENSG00000241185	-
17__39788258__39792933__ENSG00000161405	17	39788258	39792933	ENSG00000161405	-
12__118244894__118255655__ENSG00000135090	12	118244894	118255655	ENSG00000135090	-
15__43455892__43470066__ENSG00000067369	15	43455892	43470066	ENSG00000067369	-
10__27126696__27136385__ENSG00000136758	10	27126696	27136385	ENSG00000136758	-
10__32543300__32686080__ENSG00000216937	10	32543300	32686080	ENSG00000216937	+
14__64087671__64107607__ENSG00000054654	14	64087671	64107607	ENSG00000054654	+
5__179591625__179593645__ENSG00000176783	5	179591625	179593645	ENSG00000176783	+
15__90217439__90219891__ENSG00000185033	15	90217439	90219891	ENSG00000185033	+
1__204525484__204538308__ENSG00000198625	1	204525484	204538308	ENSG00000198625	+
11__108307897__108317521__ENSG00000149311	11	108307897	108317521	ENSG00000149311	+
11__108299714__108332037__ENSG00000149311	11	108299714	108332037	ENSG00000149311	+
4__105449350__105453642__ENSG00000138777	4	105449350	105453642	ENSG00000138777	-
16__24776933__24778468__ENSG00000090905	16	24776933	24778468	ENSG00000090905	+
22__31701656__31704726__ENSG00000183530	22	31701656	31704726	ENSG00000183530	-
1__31346640__31348974__ENSG00000121766	1	31346640	31348974	ENSG00000121766	+
15__68787413__68787919__ENSG00000140350	15	68787413	68787919	ENSG00000140350	-
5__81092801__81180281__ENSG00000113319	5	81092801	81180281	ENSG00000113319	+
13__20862717__20868701__ENSG00000132953	13	20862717	20868701	ENSG00000132953	-
4__48369849__48394653__ENSG00000109171	4	48369849	48394653	ENSG00000109171	+
9__121123931__121135982__ENSG00000119397	9	121123931	121135982	ENSG00000119397	+
16__25140171__25151615__ENSG00000205629	16	25140171	25151615	ENSG00000205629	+
4__147864846__147881932__ENSG00000071205	4	147864846	147881932	ENSG00000071205	+
13__19835477__19837821__ENSG00000132950	13	19835477	19837821	ENSG00000132950	-
1__198712953__198735252__ENSG00000081237	1	198712953	198735252	ENSG00000081237	+
X__134413491__134425330__ENSG00000156531	X	134413491	134425330	ENSG00000156531	+
1__17022608__17024074__ENSG00000117118	1	17022608	17024074	ENSG00000117118	-
3__138263739__138274544__ENSG00000114098	3	138263739	138274544	ENSG00000114098	+
12__44774747__44816136__ENSG00000184613	12	44774747	44816136	ENSG00000184613	-
16__53255600__53274302__ENSG00000177200	16	53255600	53274302	ENSG00000177200	+
4__139060324__139073567__ENSG00000109381	4	139060324	139073567	ENSG00000109381	-
4__128946007__128970468__ENSG00000151466	4	128946007	128970468	ENSG00000151466	-
2__32672272__32702920__ENSG00000018699	2	32672272	32702920	ENSG00000018699	+
6__121170405__121242339__ENSG00000146350	6	121170405	121242339	ENSG00000146350	-
12__118212914__118214110__ENSG00000135090	12	118212914	118214110	ENSG00000135090	-
4__53399730__53444103__ENSG00000145216	4	53399730	53444103	ENSG00000145216	+
16__10430611__10440462__ENSG00000166669	16	10430611	10440462	ENSG00000166669	+
7__38789801__38796864__ENSG00000006715	7	38789801	38796864	ENSG00000006715	-
17__19924408__19931978__ENSG00000108599	17	19924408	19931978	ENSG00000108599	-
10__73297042__73299101__ENSG00000156042	10	73297042	73299101	ENSG00000156042	-
12__31689007__31709425__ENSG00000151743	12	31689007	31709425	ENSG00000151743	-
2__24584476__24658766__ENSG00000084676	2	24584476	24658766	ENSG00000084676	+
5__109842328__109847790__ENSG00000112893	5	109842328	109847790	ENSG00000112893	+
15__30965875__30976955__ENSG00000166912	15	30965875	30976955	ENSG00000166912	-
9__77238002__77283650__ENSG00000197969	9	77238002	77283650	ENSG00000197969	+
7__67067285__67083539__ENSG00000198874	7	67067285	67083539	ENSG00000198874	+
13__44979190__44982154__ENSG00000083635	13	44979190	44982154	ENSG00000083635	-
17__37437738__37440662__ENSG00000276234	17	37437738	37440662	ENSG00000276234	+
1__92139350__92147786__ENSG00000189195	1	92139350	92147786	ENSG00000189195	+
8__73673107__73697442__ENSG00000040341	8	73673107	73697442	ENSG00000040341	-
11__78113886__78121174__ENSG00000159063	11	78113886	78121174	ENSG00000159063	-
10__69200280__69203043__ENSG00000156502	10	69200280	69203043	ENSG00000156502	+
6__87555408__87569590__ENSG00000146282	6	87555408	87569590	ENSG00000146282	-
19__48985461__48986035__ENSG00000104812	19	48985461	48986035	ENSG00000104812	-
5__65528452__65552549__ENSG00000123219	5	65528452	65552549	ENSG00000123219	-
8__10820193__10834775__ENSG00000254093	8	10820193	10834775	ENSG00000254093	-
1__229463543__229465519__ENSG00000069248	1	229463543	229465519	ENSG00000069248	-
5__1060344__1065478__ENSG00000113504	5	1060344	1065478	ENSG00000113504	-
2__168715001__168717978__ENSG00000172292	2	168715001	168717978	ENSG00000172292	+
12__15956936__15962947__ENSG00000023697	12	15956936	15962947	ENSG00000023697	+
17__56856512__56858665__ENSG00000153933	17	56856512	56858665	ENSG00000153933	+
12__122517227__122521428__ENSG00000111011	12	122517227	122521428	ENSG00000111011	-
8__100268785__100288267__ENSG00000034677	8	100268785	100288267	ENSG00000034677	-
12__47666980__47667851__ENSG00000005175	12	47666980	47667851	ENSG00000005175	-
6__24832256__24835871__ENSG00000111913	6	24832256	24835871	ENSG00000111913	-
7__156796389__156826744__ENSG00000105983	7	156796389	156826744	ENSG00000105983	-
1__1825397__1839238__ENSG00000078369	1	1825397	1839238	ENSG00000078369	-
1__154334107__154334591__ENSG00000143515	1	154334107	154334591	ENSG00000143515	+
5__157319762__157324074__ENSG00000055163	5	157319762	157324074	ENSG00000055163	+
5__173080585__173086626__ENSG00000164463	5	173080585	173086626	ENSG00000164463	+
2__227519948__227524915__ENSG00000173744	2	227519948	227524915	ENSG00000173744	+
1__155754375__155760641__ENSG00000116580	1	155754375	155760641	ENSG00000116580	-
8__27294080__27298559__ENSG00000104228	8	27294080	27298559	ENSG00000104228	-
4__112253208__112266716__ENSG00000138660	4	112253208	112266716	ENSG00000138660	+
18__76441245__76443211__ENSG00000101493	18	76441245	76443211	ENSG00000101493	-
1__90010088__90018784__ENSG00000162664	1	90010088	90018784	ENSG00000162664	+
16__23642955__23661281__ENSG00000166847	16	23642955	23661281	ENSG00000166847	+
7__24649612__24650712__ENSG00000105926	7	24649612	24650712	ENSG00000105926	+
12__25063720__25069431__ENSG00000118308	12	25063720	25069431	ENSG00000118308	+
3__42617570__42621516__ENSG00000114857	3	42617570	42621516	ENSG00000114857	+
6__152176394__152180294__ENSG00000131018	6	152176394	152180294	ENSG00000131018	-
1__93183360__93207398__ENSG00000122483	1	93183360	93207398	ENSG00000122483	+
12__100204940__100210351__ENSG00000075089	12	100204940	100210351	ENSG00000075089	+
2__214752447__214781509__ENSG00000138376	2	214752447	214781509	ENSG00000138376	-
16__68291209__68296810__ENSG00000103064	16	68291209	68296810	ENSG00000103064	+
2__70230756__70236175__ENSG00000116001	2	70230756	70236175	ENSG00000116001	-
3__15217425__15220981__ENSG00000131375	3	15217425	15220981	ENSG00000131375	+
9__37763629__37770739__ENSG00000165275	9	37763629	37770739	ENSG00000165275	+
3__184886110__184894925__ENSG00000156931	3	184886110	184894925	ENSG00000156931	+
2__101286081__101295181__ENSG00000163162	2	101286081	101295181	ENSG00000163162	-
X__41187992__41189475__ENSG00000124486	X	41187992	41189475	ENSG00000124486	+
5__37165539__37167213__ENSG00000197603	5	37165539	37167213	ENSG00000197603	-
10__35013699__35028887__ENSG00000108094	10	35013699	35028887	ENSG00000108094	-
1__28605372__28622165__ENSG00000120656	1	28605372	28622165	ENSG00000120656	-
7__158767654__158799072__ENSG00000117868	7	158767654	158799072	ENSG00000117868	-
2__190900564__190921203__ENSG00000115419	2	190900564	190921203	ENSG00000115419	+
2__61115979__61118116__ENSG00000162929	2	61115979	61118116	ENSG00000162929	+
13__20026612__20036909__ENSG00000121741	13	20026612	20036909	ENSG00000121741	+
1__19183811__19185286__ENSG00000127481	1	19183811	19185286	ENSG00000127481	-
2__171028339__171082852__ENSG00000198586	2	171028339	171082852	ENSG00000198586	-
X__13744415__13749533__ENSG00000046651	X	13744415	13749533	ENSG00000046651	+
7__135076397__135081790__ENSG00000146856	7	135076397	135081790	ENSG00000146856	+
10__103347238__103347450__ENSG00000156374	10	103347238	103347450	ENSG00000156374	-
9__20413721__20456786__ENSG00000171843	9	20413721	20456786	ENSG00000171843	-
15__63558106__63559970__ENSG00000140455	15	63558106	63559970	ENSG00000140455	+
18__54273926__54283015__ENSG00000101751	18	54273926	54283015	ENSG00000101751	+
2__37003542__37007304__ENSG00000008869	2	37003542	37007304	ENSG00000008869	-
1__15534237__15548428__ENSG00000116138	1	15534237	15548428	ENSG00000116138	+
11__47743953__47746394__ENSG00000109920	11	47743953	47746394	ENSG00000109920	-
1__52642863__52643002__ENSG00000182183	1	52642863	52643002	ENSG00000182183	+
2__108788852__108794721__ENSG00000163006	2	108788852	108794721	ENSG00000163006	+
6__111172695__111206735__ENSG00000112394	6	111172695	111206735	ENSG00000112394	+
1__151315573__151316509__ENSG00000143393	1	151315573	151316509	ENSG00000143393	-
3__122437170__122442116__ENSG00000114030	3	122437170	122442116	ENSG00000114030	-
