circID	chr	start	end	geneID	strand
14__63998914__64016631__ENSG00000054654	14	63998914	64016631	ENSG00000054654	+
X__150592605__150619139__ENSG00000171100	X	150592605	150619139	ENSG00000171100	+
12__45948437__45951727__ENSG00000139218	12	45948437	45951727	ENSG00000139218	-
11__66238804__66239277__ENSG00000175115	11	66238804	66239277	ENSG00000175115	+
4__106171095__106212835__ENSG00000145348	4	106171095	106212835	ENSG00000145348	-
13__45516143__45530780__ENSG00000136152	13	45516143	45530780	ENSG00000136152	+
1__52477708__52489035__ENSG00000134744	1	52477708	52489035	ENSG00000134744	-
Y__12686513__12709543__ENSG00000114374	Y	12686513	12709543	ENSG00000114374	+
15__75873428__75878021__ENSG00000140367	15	75873428	75878021	ENSG00000140367	+
1__63478764__63508570__ENSG00000142856	1	63478764	63508570	ENSG00000142856	-
1__25351626__25356853__ENSG00000183726	1	25351626	25356853	ENSG00000183726	+
2__42286269__42288322__ENSG00000143924	2	42286269	42288322	ENSG00000143924	+
1__28027789__28042650__ENSG00000158161	1	28027789	28042650	ENSG00000158161	-
3__23956037__23959815__ENSG00000174738	3	23956037	23959815	ENSG00000174738	+
11__61326779__61330074__ENSG00000167986	11	61326779	61330074	ENSG00000167986	-
7__103319609__103319844__ENSG00000105821	7	103319609	103319844	ENSG00000105821	-
17__14074323__14077056__ENSG00000006695	17	14074323	14077056	ENSG00000006695	+
17__39297127__39301075__ENSG00000108306	17	39297127	39301075	ENSG00000108306	-
17__18865469__18877870__ENSG00000141127	17	18865469	18877870	ENSG00000141127	+
20__44503815__44512994__ENSG00000132824	20	44503815	44512994	ENSG00000132824	-
11__78465876__78493195__ENSG00000137513	11	78465876	78493195	ENSG00000137513	-
8__86402019__86402203__ENSG00000123124	8	86402019	86402203	ENSG00000123124	+
1__77801331__77815231__ENSG00000180488	1	77801331	77815231	ENSG00000180488	+
10__100937402__100950753__ENSG00000119906	10	100937402	100950753	ENSG00000119906	+
2__70179532__70181997__ENSG00000115998	2	70179532	70181997	ENSG00000115998	-
5__40764514__40771863__ENSG00000132356	5	40764514	40771863	ENSG00000132356	-
3__113788713__113789840__ENSG00000114573	3	113788713	113789840	ENSG00000114573	+
20__47246008__47246517__ENSG00000101040	20	47246008	47246517	ENSG00000101040	-
2__43963588__43975217__ENSG00000138095	2	43963588	43975217	ENSG00000138095	-
10__67954595__68014186__ENSG00000148634	10	67954595	68014186	ENSG00000148634	-
19__42099527__42099821__ENSG00000028277	19	42099527	42099821	ENSG00000028277	-
14__52711101__52711524__ENSG00000100519	14	52711101	52711524	ENSG00000100519	+
12__50094437__50096972__ENSG00000066117	12	50094437	50096972	ENSG00000066117	+
17__5308694__5346925__ENSG00000029725	17	5308694	5346925	ENSG00000029725	+
1__235830226__235833667__ENSG00000143669	1	235830226	235833667	ENSG00000143669	-
14__49802453__49803294__ENSG00000165525	14	49802453	49803294	ENSG00000165525	-
9__14639896__14662326__ENSG00000175893	9	14639896	14662326	ENSG00000175893	-
1__35104295__35104769__ENSG00000197056	1	35104295	35104769	ENSG00000197056	+
16__68174374__68183366__ENSG00000072736	16	68174374	68183366	ENSG00000072736	+
1__58530601__58534331__ENSG00000162600	1	58530601	58534331	ENSG00000162600	-
11__77683710__77691238__ENSG00000048649	11	77683710	77691238	ENSG00000048649	-
4__1900626__1939778__ENSG00000109685	4	1900626	1939778	ENSG00000109685	+
1__11016844__11018873__ENSG00000120948	1	11016844	11018873	ENSG00000120948	+
18__9263790__9275667__ENSG00000101745	18	9263790	9275667	ENSG00000101745	+
4__107944970__107947537__ENSG00000155016	4	107944970	107947537	ENSG00000155016	+
2__69415185__69432005__ENSG00000169599	2	69415185	69432005	ENSG00000169599	-
7__92022238__92023009__ENSG00000127914	7	92022238	92023009	ENSG00000127914	+
14__30580864__30581116__ENSG00000092140	14	30580864	30581116	ENSG00000092140	+
2__135602500__135622732__ENSG00000048991	2	135602500	135622732	ENSG00000048991	+
1__180824753__180825344__ENSG00000143324	1	180824753	180825344	ENSG00000143324	+
7__77749424__77750064__ENSG00000187257	7	77749424	77750064	ENSG00000187257	+
15__93014696__93014909__ENSG00000173575	15	93014696	93014909	ENSG00000173575	+
1__114733732__114738072__ENSG00000009307	1	114733732	114738072	ENSG00000009307	-
1__53233542__53235635__ENSG00000162385	1	53233542	53235635	ENSG00000162385	-
2__20307978__20327378__ENSG00000055917	2	20307978	20327378	ENSG00000055917	-
16__19616114__19647882__ENSG00000103544	16	19616114	19647882	ENSG00000103544	+
7__104161072__104168525__ENSG00000164815	7	104161072	104168525	ENSG00000164815	-
10__86517571__86518091__ENSG00000062650	10	86517571	86518091	ENSG00000062650	-
21__32650184__32653366__ENSG00000159082	21	32650184	32653366	ENSG00000159082	-
1__201847279__201848594__ENSG00000198700	1	201847279	201848594	ENSG00000198700	+
6__75702645__75711416__ENSG00000112701	6	75702645	75711416	ENSG00000112701	+
20__47262288__47276795__ENSG00000101040	20	47262288	47276795	ENSG00000101040	-
12__8713811__8714041__ENSG00000166532	12	8713811	8714041	ENSG00000166532	+
3__33411581__33425741__ENSG00000153560	3	33411581	33425741	ENSG00000153560	-
2__143435601__143519364__ENSG00000075884	2	143435601	143519364	ENSG00000075884	+
1__235335242__235342883__ENSG00000285053	1	235335242	235342883	ENSG00000285053	+
5__111374850__111394782__ENSG00000152495	5	111374850	111394782	ENSG00000152495	+
12__48833277__48834497__ENSG00000174243	12	48833277	48834497	ENSG00000174243	-
15__44626331__44629388__ENSG00000104133	15	44626331	44629388	ENSG00000104133	-
2__143435601__143487495__ENSG00000075884	2	143435601	143487495	ENSG00000075884	+
3__32733423__32734976__ENSG00000182973	3	32733423	32734976	ENSG00000182973	+
3__183037218__183041750__ENSG00000078070	3	183037218	183041750	ENSG00000078070	-
16__69284048__69284244__ENSG00000168807	16	69284048	69284244	ENSG00000168807	+
6__70426439__70452571__ENSG00000082269	6	70426439	70452571	ENSG00000082269	+
X__80288906__80310233__ENSG00000278530	X	80288906	80310233	ENSG00000278530	-
2__69337898__69338565__ENSG00000198380	2	69337898	69338565	ENSG00000198380	-
11__77693507__77702495__ENSG00000048649	11	77693507	77702495	ENSG00000048649	-
10__60084602__60085253__ENSG00000151150	10	60084602	60085253	ENSG00000151150	-
19__19465345__19465614__ENSG00000167491	19	19465345	19465614	ENSG00000167491	+
7__140739812__140808995__ENSG00000157764	7	140739812	140808995	ENSG00000157764	-
6__100848148__100848707__ENSG00000112249	6	100848148	100848707	ENSG00000112249	-
12__110455586__110457634__ENSG00000111231	12	110455586	110457634	ENSG00000111231	-
12__96909752__96912817__ENSG00000139350	12	96909752	96912817	ENSG00000139350	+
3__9445048__9445740__ENSG00000168137	3	9445048	9445740	ENSG00000168137	+
10__5773842__5800705__ENSG00000057608	10	5773842	5800705	ENSG00000057608	-
3__49324702__49325845__ENSG00000114316	3	49324702	49325845	ENSG00000114316	-
4__42543917__42552610__ENSG00000124406	4	42543917	42552610	ENSG00000124406	-
1__70296130__70315566__ENSG00000118454	1	70296130	70315566	ENSG00000118454	-
8__47700403__47702015__ENSG00000164808	8	47700403	47702015	ENSG00000164808	+
9__85669485__85692813__ENSG00000135049	9	85669485	85692813	ENSG00000135049	-
5__73074742__73077493__ENSG00000157107	5	73074742	73077493	ENSG00000157107	+
1__172551512__172570730__ENSG00000094975	1	172551512	172570730	ENSG00000094975	+
6__130022227__130071127__ENSG00000198945	6	130022227	130071127	ENSG00000198945	+
11__83177085__83177819__ENSG00000165494	11	83177085	83177819	ENSG00000165494	+
5__179593478__179594963__ENSG00000176783	5	179593478	179594963	ENSG00000176783	+
17__4289230__4296814__ENSG00000132388	17	4289230	4296814	ENSG00000132388	-
18__9522160__9525851__ENSG00000017797	18	9522160	9525851	ENSG00000017797	+
12__88096888__88107098__ENSG00000198707	12	88096888	88107098	ENSG00000198707	-
3__47635190__47638780__ENSG00000173473	3	47635190	47638780	ENSG00000173473	-
1__198277961__198297240__ENSG00000151414	1	198277961	198297240	ENSG00000151414	+
11__112037273__112043533__ENSG00000150768	11	112037273	112043533	ENSG00000150768	+
16__11763478__11765685__ENSG00000122299	16	11763478	11765685	ENSG00000122299	-
7__105062164__105066807__ENSG00000005483	7	105062164	105066807	ENSG00000005483	+
3__11809517__11829864__ENSG00000144559	3	11809517	11829864	ENSG00000144559	-
2__61284875__61293550__ENSG00000115464	2	61284875	61293550	ENSG00000115464	-
12__26982773__26990627__ENSG00000064115	12	26982773	26990627	ENSG00000064115	-
22__41135813__41140257__ENSG00000100393	22	41135813	41140257	ENSG00000100393	+
11__128768118__128772985__ENSG00000151702	11	128768118	128772985	ENSG00000151702	+
17__47370437__47377903__ENSG00000178852	17	47370437	47377903	ENSG00000178852	+
7__6139092__6147892__ENSG00000106346	7	6139092	6147892	ENSG00000106346	+
6__75647731__75678927__ENSG00000112701	6	75647731	75678927	ENSG00000112701	+
11__120473050__120477526__ENSG00000196914	11	120473050	120477526	ENSG00000196914	+
6__83151593__83152367__ENSG00000083097	6	83151593	83152367	ENSG00000083097	+
1__77803270__77807101__ENSG00000180488	1	77803270	77807101	ENSG00000180488	+
13__28174272__28220378__ENSG00000152520	13	28174272	28220378	ENSG00000152520	+
12__62381490__62384302__ENSG00000135655	12	62381490	62384302	ENSG00000135655	+
2__23875829__23885829__ENSG00000119778	2	23875829	23885829	ENSG00000119778	-
1__51745536__51765981__ENSG00000117859	1	51745536	51765981	ENSG00000117859	+
15__63712775__63716473__ENSG00000103657	15	63712775	63716473	ENSG00000103657	-
6__149771162__149773169__ENSG00000120265	6	149771162	149773169	ENSG00000120265	+
10__49932100__49935142__ENSG00000227345	10	49932100	49935142	ENSG00000227345	-
21__31182421__31203012__ENSG00000156299	21	31182421	31203012	ENSG00000156299	-
13__20051433__20067390__ENSG00000121741	13	20051433	20067390	ENSG00000121741	+
6__169762429__169769713__ENSG00000130023	6	169762429	169769713	ENSG00000130023	+
1__28683583__28697084__ENSG00000162419	1	28683583	28697084	ENSG00000162419	+
8__52668021__52686967__ENSG00000023287	8	52668021	52686967	ENSG00000023287	-
14__20403377__20406400__ENSG00000129566	14	20403377	20406400	ENSG00000129566	-
6__116692055__116705160__ENSG00000196911	6	116692055	116705160	ENSG00000196911	+
4__55999302__55999645__ENSG00000174799	4	55999302	55999645	ENSG00000174799	+
11__66486540__66488007__ENSG00000254986	11	66486540	66488007	ENSG00000254986	+
2__144208603__144211579__ENSG00000121964	2	144208603	144211579	ENSG00000121964	-
11__68601863__68603492__ENSG00000110075	11	68601863	68603492	ENSG00000110075	+
2__86474776__86480362__ENSG00000115548	2	86474776	86480362	ENSG00000115548	+
6__107921797__107929514__ENSG00000025796	6	107921797	107929514	ENSG00000025796	-
2__37058451__37058987__ENSG00000008869	2	37058451	37058987	ENSG00000008869	-
5__103146527__103159328__ENSG00000145725	5	103146527	103159328	ENSG00000145725	+
5__94050731__94053227__ENSG00000113391	5	94050731	94053227	ENSG00000113391	-
7__92294889__92352642__ENSG00000001629	7	92294889	92352642	ENSG00000001629	+
15__41707728__41708208__ENSG00000174197	15	41707728	41708208	ENSG00000174197	+
19__5595361__5600260__ENSG00000130254	19	5595361	5600260	ENSG00000130254	-
4__140525420__140543586__ENSG00000179387	4	140525420	140543586	ENSG00000179387	+
3__52204693__52206751__ENSG00000023330	3	52204693	52206751	ENSG00000023330	+
14__67301389__67303599__ENSG00000072415	14	67301389	67303599	ENSG00000072415	+
11__22674850__22685789__ENSG00000148935	11	22674850	22685789	ENSG00000148935	+
2__53948421__53949283__ENSG00000068878	2	53948421	53949283	ENSG00000068878	-
14__49799475__49814857__ENSG00000165525	14	49799475	49814857	ENSG00000165525	-
2__119932424__119946574__ENSG00000088179	2	119932424	119946574	ENSG00000088179	+
15__41464771__41466252__ENSG00000137815	15	41464771	41466252	ENSG00000137815	+
X__53399589__53403893__ENSG00000072501	X	53399589	53403893	ENSG00000072501	-
1__32631827__32634792__ENSG00000176261	1	32631827	32634792	ENSG00000176261	-
2__101281859__101289055__ENSG00000163162	2	101281859	101289055	ENSG00000163162	-
5__96993015__96998145__ENSG00000113441	5	96993015	96998145	ENSG00000113441	+
2__119920069__119926666__ENSG00000088179	2	119920069	119926666	ENSG00000088179	+
2__148761782__148765146__ENSG00000135999	2	148761782	148765146	ENSG00000135999	+
1__44308310__44319744__ENSG00000117419	1	44308310	44319744	ENSG00000117419	-
6__31148405__31148728__ENSG00000204536	6	31148405	31148728	ENSG00000204536	-
1__31346640__31348974__ENSG00000121766	1	31346640	31348974	ENSG00000121766	+
1__100390732__100442996__ENSG00000079335	1	100390732	100442996	ENSG00000079335	+
6__24869094__24872959__ENSG00000111913	6	24869094	24872959	ENSG00000111913	-
10__35483404__35530243__ENSG00000108100	10	35483404	35530243	ENSG00000108100	+
8__42950388__42974194__ENSG00000168172	8	42950388	42974194	ENSG00000168172	+
16__24750726__24777358__ENSG00000090905	16	24750726	24777358	ENSG00000090905	+
3__138681967__138684803__ENSG00000051382	3	138681967	138684803	ENSG00000051382	-
2__61280244__61281242__ENSG00000115464	2	61280244	61281242	ENSG00000115464	-
19__19564933__19569584__ENSG00000105717	19	19564933	19569584	ENSG00000105717	-
10__27122841__27126786__ENSG00000136758	10	27122841	27126786	ENSG00000136758	-
4__121804622__121810099__ENSG00000123737	4	121804622	121810099	ENSG00000123737	+
17__29648144__29667223__ENSG00000141298	17	29648144	29667223	ENSG00000141298	-
2__11286539__11287736__ENSG00000134318	2	11286539	11287736	ENSG00000134318	-
9__100308500__100330169__ENSG00000136891	9	100308500	100330169	ENSG00000136891	-
4__39841948__39844801__ENSG00000121892	4	39841948	39844801	ENSG00000121892	-
11__581492__582081__ENSG00000070047	11	581492	582081	ENSG00000070047	+
12__50435488__50437838__ENSG00000161813	12	50435488	50437838	ENSG00000161813	+
12__89619999__89635251__ENSG00000070961	12	89619999	89635251	ENSG00000070961	-
14__76166663__76195972__ENSG00000089916	14	76166663	76195972	ENSG00000089916	+
8__61618978__61653660__ENSG00000198363	8	61618978	61653660	ENSG00000198363	-
2__36883932__36894033__ENSG00000115808	2	36883932	36894033	ENSG00000115808	-
Y__19739528__19741857__ENSG00000012817	Y	19739528	19741857	ENSG00000012817	-
9__125669818__125672643__ENSG00000119487	9	125669818	125672643	ENSG00000119487	-
11__108673467__108679560__ENSG00000178105	11	108673467	108679560	ENSG00000178105	+
10__124408542__124412200__ENSG00000065154	10	124408542	124412200	ENSG00000065154	-
9__20360742__20365744__ENSG00000171843	9	20360742	20365744	ENSG00000171843	-
10__110885253__110890670__ENSG00000150593	10	110885253	110890670	ENSG00000150593	+
5__142885298__142932125__ENSG00000145819	5	142885298	142932125	ENSG00000145819	+
16__14599904__14604226__ENSG00000140694	16	14599904	14604226	ENSG00000140694	-
3__194644573__194646243__ENSG00000041802	3	194644573	194646243	ENSG00000041802	-
6__163455279__163478896__ENSG00000112531	6	163455279	163478896	ENSG00000112531	+
7__24641716__24668660__ENSG00000105926	7	24641716	24668660	ENSG00000105926	+
3__155893518__155911279__ENSG00000163655	3	155893518	155911279	ENSG00000163655	+
18__54280667__54287411__ENSG00000101751	18	54280667	54287411	ENSG00000101751	+
5__55956025__55957291__ENSG00000134352	5	55956025	55957291	ENSG00000134352	-
5__71509465__71512428__ENSG00000145734	5	71509465	71512428	ENSG00000145734	+
4__185247294__185267155__ENSG00000109762	4	185247294	185267155	ENSG00000109762	+
4__102580535__102584820__ENSG00000109320	4	102580535	102584820	ENSG00000109320	+
2__200942685__200958133__ENSG00000115942	2	200942685	200958133	ENSG00000115942	-
19__37089039__37096115__ENSG00000197050	19	37089039	37096115	ENSG00000197050	+
17__37584648__37586549__ENSG00000275066	17	37584648	37586549	ENSG00000275066	-
4__102689574__102714561__ENSG00000109323	4	102689574	102714561	ENSG00000109323	-
6__136694140__136697387__ENSG00000197442	6	136694140	136697387	ENSG00000197442	-
11__32927157__32935435__ENSG00000060749	11	32927157	32935435	ENSG00000060749	+
5__77463095__77464809__ENSG00000164253	5	77463095	77464809	ENSG00000164253	-
X__57331598__57341390__ENSG00000165591	X	57331598	57341390	ENSG00000165591	+
9__100340257__100349372__ENSG00000136891	9	100340257	100349372	ENSG00000136891	-
6__144531052__144542870__ENSG00000152818	6	144531052	144542870	ENSG00000152818	+
20__49092046__49094963__ENSG00000124207	20	49092046	49094963	ENSG00000124207	+
15__59671183__59672739__ENSG00000140299	15	59671183	59672739	ENSG00000140299	-
15__41696075__41713496__ENSG00000174197	15	41696075	41713496	ENSG00000174197	+
1__51461091__51465326__ENSG00000085832	1	51461091	51465326	ENSG00000085832	-
18__2732265__2752552__ENSG00000101596	18	2732265	2752552	ENSG00000101596	+
9__137728349__137762820__ENSG00000181090	9	137728349	137762820	ENSG00000181090	+
17__78086503__78087093__ENSG00000078687	17	78086503	78087093	ENSG00000078687	+
3__170122591__170129552__ENSG00000173889	3	170122591	170129552	ENSG00000173889	-
13__50927407__50956421__ENSG00000136104	13	50927407	50956421	ENSG00000136104	+
2__88034134__88037051__ENSG00000172086	2	88034134	88037051	ENSG00000172086	-
10__46010223__46011206__ENSG00000266412	10	46010223	46011206	ENSG00000266412	-
5__55272087__55281515__ENSG00000067248	5	55272087	55281515	ENSG00000067248	-
20__47294666__47298947__ENSG00000101040	20	47294666	47298947	ENSG00000101040	-
8__38819522__38820635__ENSG00000147526	8	38819522	38820635	ENSG00000147526	+
12__95485879__95504161__ENSG00000111142	12	95485879	95504161	ENSG00000111142	+
2__9527786__9536828__ENSG00000151694	2	9527786	9536828	ENSG00000151694	-
X__19683823__19706984__ENSG00000147010	X	19683823	19706984	ENSG00000147010	-
20__48951323__48953790__ENSG00000124198	20	48951323	48953790	ENSG00000124198	+
15__42827928__42878684__ENSG00000128881	15	42827928	42878684	ENSG00000128881	-
11__13413530__13445181__ENSG00000148925	11	13413530	13445181	ENSG00000148925	-
19__10163326__10177367__ENSG00000130816	19	10163326	10177367	ENSG00000130816	-
9__85575315__85596449__ENSG00000135049	9	85575315	85596449	ENSG00000135049	-
X__38322853__38323524__ENSG00000156313	X	38322853	38323524	ENSG00000156313	-
6__149578822__149580723__ENSG00000055211	6	149578822	149580723	ENSG00000055211	+
12__120557282__120560886__ENSG00000022840	12	120557282	120560886	ENSG00000022840	+
9__33318731__33319127__ENSG00000086102	9	33318731	33319127	ENSG00000086102	+
16__23642955__23661281__ENSG00000166847	16	23642955	23661281	ENSG00000166847	+
X__10063445__10067490__ENSG00000047644	X	10063445	10067490	ENSG00000047644	+
7__149112137__149118348__ENSG00000204947	7	149112137	149118348	ENSG00000204947	-
1__30992390__31007102__ENSG00000134644	1	30992390	31007102	ENSG00000134644	-
17__64583461__64586170__ENSG00000108854	17	64583461	64586170	ENSG00000108854	-
4__83470203__83472288__ENSG00000163322	4	83470203	83472288	ENSG00000163322	-
4__107682015__107694006__ENSG00000138801	4	107682015	107694006	ENSG00000138801	-
6__73480675__73482244__ENSG00000135297	6	73480675	73482244	ENSG00000135297	+
1__155773066__155777820__ENSG00000116580	1	155773066	155777820	ENSG00000116580	-
22__40881770__40882177__ENSG00000196236	22	40881770	40882177	ENSG00000196236	+
5__39201826__39202987__ENSG00000082074	5	39201826	39202987	ENSG00000082074	-
X__119629318__119633492__ENSG00000125354	X	119629318	119633492	ENSG00000125354	-
3__142777632__142785040__ENSG00000144935	3	142777632	142785040	ENSG00000144935	+
10__5785852__5800705__ENSG00000057608	10	5785852	5800705	ENSG00000057608	-
9__33948374__33963791__ENSG00000137073	9	33948374	33963791	ENSG00000137073	-
6__18255731__18258405__ENSG00000124795	6	18255731	18258405	ENSG00000124795	-
X__65488646__65499989__ENSG00000102053	X	65488646	65499989	ENSG00000102053	+
5__154865192__154872651__ENSG00000155508	5	154865192	154872651	ENSG00000155508	+
3__47729025__47772936__ENSG00000173473	3	47729025	47772936	ENSG00000173473	-
5__139614697__139623461__ENSG00000131508	5	139614697	139623461	ENSG00000131508	+
12__54516896__54517938__ENSG00000123338	12	54516896	54517938	ENSG00000123338	+
1__51772070__51772723__ENSG00000117859	1	51772070	51772723	ENSG00000117859	+
14__66709357__66776521__ENSG00000171723	14	66709357	66776521	ENSG00000171723	+
1__96769703__96785254__ENSG00000117569	1	96769703	96785254	ENSG00000117569	+
17__32362914__32368014__ENSG00000010244	17	32362914	32368014	ENSG00000010244	+
19__38358278__38358561__ENSG00000099338	19	38358278	38358561	ENSG00000099338	+
3__141540533__141559995__ENSG00000155903	3	141540533	141559995	ENSG00000155903	+
4__73078642__73092300__ENSG00000132466	4	73078642	73092300	ENSG00000132466	-
11__107416209__107433749__ENSG00000152404	11	107416209	107433749	ENSG00000152404	-
5__37721115__37727045__ENSG00000082068	5	37721115	37727045	ENSG00000082068	+
1__220212887__220213979__ENSG00000118873	1	220212887	220213979	ENSG00000118873	-
2__30562146__30568176__ENSG00000172954	2	30562146	30568176	ENSG00000172954	+
8__130152736__130169067__ENSG00000153317	8	130152736	130169067	ENSG00000153317	-
19__34330189__34339992__ENSG00000166398	19	34330189	34339992	ENSG00000166398	+
16__68174374__68191775__ENSG00000072736	16	68174374	68191775	ENSG00000072736	+
11__47483453__47484523__ENSG00000149187	11	47483453	47484523	ENSG00000149187	-
13__46003139__46045516__ENSG00000123200	13	46003139	46045516	ENSG00000123200	-
14__96846095__96860735__ENSG00000100749	14	96846095	96860735	ENSG00000100749	+
17__28122603__28172618__ENSG00000087095	17	28122603	28172618	ENSG00000087095	+
12__123004394__123005548__ENSG00000090975	12	123004394	123005548	ENSG00000090975	-
3__141512163__141529802__ENSG00000155903	3	141512163	141529802	ENSG00000155903	+
10__68753852__68757377__ENSG00000060339	10	68753852	68757377	ENSG00000060339	+
14__102194938__102209862__ENSG00000140153	14	102194938	102209862	ENSG00000140153	+
17__3814322__3816270__ENSG00000074356	17	3814322	3816270	ENSG00000074356	-
11__108332762__108347365__ENSG00000149311	11	108332762	108347365	ENSG00000149311	+
1__151315573__151316509__ENSG00000143393	1	151315573	151316509	ENSG00000143393	-
15__59030804__59058550__ENSG00000157450	15	59030804	59058550	ENSG00000157450	+
14__67345768__67347453__ENSG00000100554	14	67345768	67347453	ENSG00000100554	-
6__109656756__109675756__ENSG00000155085	6	109656756	109675756	ENSG00000155085	-
3__136417885__136423044__ENSG00000118007	3	136417885	136423044	ENSG00000118007	-
15__65737707__65738875__ENSG00000174485	15	65737707	65738875	ENSG00000174485	-
11__17131916__17145942__ENSG00000011405	11	17131916	17145942	ENSG00000011405	-
3__50252100__50253184__ENSG00000114353	3	50252100	50253184	ENSG00000114353	+
6__44403809__44408632__ENSG00000096401	6	44403809	44408632	ENSG00000096401	+
16__11841695__11847806__ENSG00000171490	16	11841695	11847806	ENSG00000171490	-
16__88627622__88628854__ENSG00000158545	16	88627622	88628854	ENSG00000158545	+
17__64348260__64352463__ENSG00000261371	17	64348260	64352463	ENSG00000261371	-
20__36904157__36905503__ENSG00000101347	20	36904157	36905503	ENSG00000101347	-
2__201129729__201149835__ENSG00000003402	2	201129729	201149835	ENSG00000003402	+
12__56741435__56744123__ENSG00000198056	12	56741435	56744123	ENSG00000198056	-
11__34086064__34086413__ENSG00000135387	11	34086064	34086413	ENSG00000135387	+
12__51116315__51118772__ENSG00000135457	12	51116315	51118772	ENSG00000135457	-
10__68487144__68506718__ENSG00000122912	10	68487144	68506718	ENSG00000122912	-
16__89895038__89900794__ENSG00000141002	16	89895038	89900794	ENSG00000141002	+
22__40353073__40354327__ENSG00000239900	22	40353073	40354327	ENSG00000239900	+
17__6659925__6661413__ENSG00000274114	17	6659925	6661413	ENSG00000274114	+
11__73707420__73718890__ENSG00000175582	11	73707420	73718890	ENSG00000175582	-
1__243330540__243344331__ENSG00000054282	1	243330540	243344331	ENSG00000054282	+
5__169681744__169684350__ENSG00000134516	5	169681744	169684350	ENSG00000134516	+
19__14705054__14706773__ENSG00000160961	19	14705054	14706773	ENSG00000160961	+
9__127339645__127342334__ENSG00000136895	9	127339645	127342334	ENSG00000136895	+
4__168400826__168458008__ENSG00000181381	4	168400826	168458008	ENSG00000181381	-
5__40728345__40730343__ENSG00000113638	5	40728345	40730343	ENSG00000113638	-
3__160356013__160381718__ENSG00000068885	3	160356013	160381718	ENSG00000068885	-
10__119930329__119933787__ENSG00000107651	10	119930329	119933787	ENSG00000107651	+
12__110018345__110025823__ENSG00000076513	12	110018345	110025823	ENSG00000076513	+
1__172551512__172579267__ENSG00000094975	1	172551512	172579267	ENSG00000094975	+
20__35858302__35869551__ENSG00000025293	20	35858302	35869551	ENSG00000025293	+
2__63433745__63439871__ENSG00000143951	2	63433745	63439871	ENSG00000143951	-
9__33986760__33998864__ENSG00000137073	9	33986760	33998864	ENSG00000137073	-
2__239990074__240011696__ENSG00000130414	2	239990074	240011696	ENSG00000130414	-
5__109713520__109755456__ENSG00000112893	5	109713520	109755456	ENSG00000112893	+
19__17839180__17840341__ENSG00000105639	19	17839180	17840341	ENSG00000105639	-
13__26337567__26353880__ENSG00000132964	13	26337567	26353880	ENSG00000132964	+
17__16143606__16146548__ENSG00000141027	17	16143606	16146548	ENSG00000141027	-
20__47262288__47283648__ENSG00000101040	20	47262288	47283648	ENSG00000101040	-
1__151888273__151889373__ENSG00000159445	1	151888273	151889373	ENSG00000159445	-
2__72465160__72480750__ENSG00000144036	2	72465160	72480750	ENSG00000144036	-
12__108545139__108549214__ENSG00000075856	12	108545139	108549214	ENSG00000075856	-
11__108172199__108173851__ENSG00000149308	11	108172199	108173851	ENSG00000149308	-
16__74915870__74916259__ENSG00000103091	16	74915870	74916259	ENSG00000103091	-
12__71626260__71629037__ENSG00000133858	12	71626260	71629037	ENSG00000133858	-
12__22659014__22673660__ENSG00000139163	12	22659014	22673660	ENSG00000139163	+
3__169976946__169985865__ENSG00000008952	3	169976946	169985865	ENSG00000008952	+
12__3673446__3680349__ENSG00000130038	12	3673446	3680349	ENSG00000130038	-
11__77685105__77693611__ENSG00000048649	11	77685105	77693611	ENSG00000048649	-
12__120510017__120516788__ENSG00000110871	12	120510017	120516788	ENSG00000110871	-
15__76292431__76295737__ENSG00000140374	15	76292431	76295737	ENSG00000140374	-
20__13270504__13270743__ENSG00000101230	20	13270504	13270743	ENSG00000101230	+
3__101267511__101304312__ENSG00000081148	3	101267511	101304312	ENSG00000081148	-
2__71365429__71365706__ENSG00000075292	2	71365429	71365706	ENSG00000075292	+
10__118701306__118730410__ENSG00000151893	10	118701306	118730410	ENSG00000151893	-
19__45517663__45518094__ENSG00000125753	19	45517663	45518094	ENSG00000125753	+
19__40255158__40265351__ENSG00000105221	19	40255158	40265351	ENSG00000105221	-
5__172932436__172935310__ENSG00000113719	5	172932436	172935310	ENSG00000113719	+
17__1548296__1553149__ENSG00000174238	17	1548296	1553149	ENSG00000174238	-
16__18839698__18842454__ENSG00000157106	16	18839698	18842454	ENSG00000157106	-
6__17669293__17675033__ENSG00000124789	6	17669293	17675033	ENSG00000124789	-
12__122577672__122580670__ENSG00000184445	12	122577672	122580670	ENSG00000184445	+
3__50093720__50105709__ENSG00000003756	3	50093720	50105709	ENSG00000003756	+
7__158879684__158906091__ENSG00000126870	7	158879684	158906091	ENSG00000126870	+
5__109817273__109823837__ENSG00000112893	5	109817273	109823837	ENSG00000112893	+
8__55782748__55796152__ENSG00000137574	8	55782748	55796152	ENSG00000137574	+
7__130039464__130049144__ENSG00000091732	7	130039464	130049144	ENSG00000091732	-
4__51863437__51899378__ENSG00000109184	4	51863437	51899378	ENSG00000109184	+
1__151024611__151028944__ENSG00000143363	1	151024611	151028944	ENSG00000143363	+
14__75087018__75088641__ENSG00000119638	14	75087018	75088641	ENSG00000119638	-
1__155378281__155380116__ENSG00000116539	1	155378281	155380116	ENSG00000116539	-
2__196912882__196922186__ENSG00000197121	2	196912882	196922186	ENSG00000197121	-
