ID	EGAR00001193088	EGAR00001193082	EGAR00001193062	EGAR00001193016	EGAR00001193014	EGAR00001193032	EGAR00001193066	EGAR00001193060	EGAR00001193048	EGAR00001193040	EGAR00001193068	EGAR00001193080	EGAR00001193078	EGAR00001193064	EGAR00001193058	EGAR00001193090	EGAR00001193052	EGAR00001193018	EGAR00001193056	EGAR00001193034	EGAR00001193074	EGAR00001193028	EGAR00001193076	EGAR00001193084	EGAR00001193044	EGAR00001193012	EGAR00001193070	EGAR00001193030	EGAR00001193026	EGAR00001193046	EGAR00001193054	EGAR00001193050	EGAR00001193038	EGAR00001193022	EGAR00001193020	EGAR00001193042	EGAR00001193086	EGAR00001193024	EGAR00001193036	EGAR00001193072
7__44840899__44843354__ENSG00000105968	0.0816	0.0923	0.0829	0.0464	0.0763	0.06	0.0513	0.0612	0.0745	0.0239	0.0794	0.0412	0	0.2129	0.1152	0.0547	0.0559	0.1408	0.0239	0.0415	0	0.0515	0.0889	0.0769	0.1118	0.0853	0.1096	0.204	0.0522	0.0478	0.0864	0.0985	0.0393	0.0792	0	0.0898	0.0904	0.0132	0.0213	0.0217
7__50319048__50327757__ENSG00000185811	2.1206	2.8617	2.6944	1.6133	1.9254	2.5669	0.9914	0.9387	1.6388	3.0056	2.1848	2.2248	2.3397	4.1033	3.3226	3.0454	2.7222	2.1529	1.8172	2.3881	2.3275	1.8557	2.2665	2.1988	2.2035	2.5927	3.1784	4.5093	2.3333	1.4977	2.3507	2.325	2.1446	2.1546	2.2363	4.2728	2.061	2.5641	1.3818	1.3894
7__50319048__50368065__ENSG00000185811	0.102	0.0769	0.0622	0.0232	0	0	0.0171	0.0408	0.0559	0.0716	0.0397	0.0206	0.0158	0.1161	0.0768	0.0547	0.1305	0.0604	0	0	0.0342	0.0515	0.0444	0.0615	0.1916	0.0512	0.0219	0.0408	0.0348	0.0478	0.0691	0.0197	0.0236	0.0951	0	0.1257	0.0362	0	0	0.1303
7__64336259__64336982__ENSG00000234444	0.1427	0.1692	0.2487	0.441	0.1334	0.2402	0.0855	0.2857	0.0745	0.2385	0	0.2472	0.3004	0.5032	0.1729	0.2553	0.3356	0.2616	0	0.1869	0.2396	0.3351	0.2666	0.1845	0.2395	0.29	0.263	0.2653	0.1915	0.1593	0.1728	0.3547	0.2278	0.0951	0	0.377	0.1266	0.1454	0.3189	0.1085
7__64543707__64544432__ENSG00000173041	0.5709	0.5385	0.8083	1.0794	0.5147	0.8556	0.4102	0.4693	0.3911	0.9065	0.9533	0.7622	0.743	0.871	1.2676	0.7842	0.6712	0.7244	0.5738	0.6853	0.5476	0.8763	0.7555	0.938	0.6387	0.8699	0.833	1.1834	0.4527	0.7488	0.8642	0.6699	0.8484	0.507	0.4771	1.2567	0.8678	0.8988	0.7015	0.4993
7__65752164__65756574__ENSG00000206634	0.0408	0	0.0207	0.0348	0.0381	0	0	0.0204	0.0372	0.0716	0.0199	0.0206	0.0158	0	0.0384	0	0	0	0	0	0	0	0.0148	0.0615	0.0319	0.0171	0	0.0408	0	0	0	0	0.0393	0.0317	0	0	0.0181	0.0397	0.0638	0.0434
7__66127704__66134374__ENSG00000241258	0.3874	0.5231	0.6425	0.6151	0.4194	0.6004	0.3761	0.2653	0.3166	0.6679	0.3376	0.3502	0.5059	1.0065	0.4225	0.6383	0.2237	0.825	0.5738	0.4568	0.4792	0.567	0.7555	0.3844	0.7664	0.6993	0.7891	1.0814	0.5572	0.701	0.8469	0.6502	0.6284	0.5703	0.6262	0.8976	0.1085	0.6873	0.3614	0.2171
7__66286511__66286709__ENSG00000169902	0.0408	0	0.0415	0	0	0.03	0.0342	0	0	0.0239	0	0	0.0316	0.0581	0	0	0	0	0.0239	0	0	0	0.0296	0	0	0.0341	0	0.102	0.0174	0	0.0346	0.0394	0.055	0.0158	0.0596	0.0539	0.0542	0	0.0425	0
7__66941848__66945261__ENSG00000106609	0.0408	0.0154	0	0.058	0.0191	0.03	0	0.0204	0	0	0.0199	0	0	0.0581	0.0192	0.0365	0.0186	0	0.0478	0	0	0	0	0.0308	0	0	0.0658	0.0816	0.0348	0	0	0.0591	0.0314	0	0	0	0	0.0132	0	0.0434
7__66991137__66994341__ENSG00000126524	0.0612	0.2462	0.1244	0.3134	0.1334	0.2852	0.1197	0.1632	0.2235	0.167	0.1192	0.1648	0.2371	0.2903	0.1729	0.2006	0.317	0.2817	0.1674	0.2077	0.1027	0.2835	0.1926	0.1538	0.1756	0.1535	0.2411	0.3061	0.1219	0.2549	0.2247	0.3547	0.1335	0.206	0.1789	0.4129	0.217	0.1586	0.1701	0.1954
7__66993217__66994341__ENSG00000126524	0.3059	0.4	0.1658	0.3366	0.2669	0.4653	0.359	0.102	0.2421	0.6918	0.6356	0.6592	0.4426	0.6774	0.5954	0.4012	0.9882	0.503	0.2391	0.7476	0.445	0.3608	0.4444	0.5689	0.4311	0.4947	0.4384	0.6325	0.3308	0.5417	0.4667	0.6699	0.3221	0.1743	0.656	0.5565	0.6509	0.2511	0.4039	0.7598
7__67098541__67117618__ENSG00000198874	0.0408	0.0462	0	0	0	0.06	0.0513	0.0204	0	0	0	0.0618	0	0.0774	0.0576	0	0	0.0805	0.0478	0	0	0	0	0.0615	0.016	0	0	0.0816	0	0.0319	0.0519	0.0788	0.0314	0	0	0.1077	0.0723	0	0.0425	0
7__72728822__72744601__ENSG00000277149	0.0612	0.1385	0	0.0348	0	0	0.0342	0.0612	0	0	0.0397	0	0.0316	0.2129	0.1536	0	0.0932	0	0.0717	0.0623	0.1027	0.0515	0.0444	0.0615	0.0639	0.0512	0.0658	0.0612	0	0	0	0.0788	0.0628	0.0792	0.0596	0.1257	0.0723	0.119	0.0638	0.0651
7__72830692__72831798__ENSG00000225648	0.1835	0.2	0.2073	0.2786	0.0953	0.2252	0.1197	0.0408	0.0931	0.2863	0.2582	0.206	0.2371	0.2903	0.2305	0.0729	0.0373	0.2213	0.1195	0.0831	0.1027	0.2062	0.1185	0.2306	0.3034	0.2217	0.285	0.3265	0.1045	0.3505	0.1901	0.2758	0.2514	0.1584	0.1789	0.2334	0.1989	0.1322	0.1488	0.2388
7__72830692__72833928__ENSG00000225648	0.0612	0.1539	0.0829	0.2669	0.1144	0.1801	0.0684	0.0612	0.0745	0.1908	0.0596	0.103	0.1265	0.2516	0.1729	0.1094	0.0746	0.3421	0.0717	0.0623	0.1369	0.0258	0.0889	0.2153	0.1118	0.0853	0.0877	0.3469	0.1567	0.1115	0.242	0.1379	0.11	0.0792	0.0895	0.0898	0.1808	0.1057	0.0213	0.2388
7__72831602__72831798__ENSG00000225648	0.0612	0.0615	0	0.0929	0.1525	0.1501	0.0342	0.102	0.0186	0.1908	0.0596	0.1236	0.079	0.1161	0.096	0.1277	0.0186	0.1006	0.0956	0.0623	0.2738	0.0515	0.1926	0.0154	0.0639	0.2047	0.0219	0.0612	0.0174	0.0319	0.2247	0	0.1021	0.0158	0.0895	0.1436	0.0723	0.0397	0.0425	0
7__72831602__72833928__ENSG00000225648	0.0408	0	0	0	0	0	0	0	0	0.0716	0	0	0	0.0581	0	0.0182	0	0	0	0	0.0685	0.0515	0	0.0461	0	0.0682	0	0	0	0	0.0519	0	0.0236	0	0.0895	0.0359	0.0362	0.0529	0.0213	0
7__72890627__72891110__ENSG00000196313	0.3466	0.5693	0.8498	0.6848	0.5338	0.8406	0.3248	0	0.4283	0.6202	0.3774	0	1.0592	2.0129	0.7874	0.6565	0.5594	0.8652	0.4543	0.9968	0.445	0.8505	0.637	0.9072	0.974	0.7676	1.2275	1.4487	0.4179	1.179	0.6914	0	0.7149	0.7446	0.7156	1.526	0.5243	0.8327	0.9354	0.5862
7__73003021__73003730__ENSG00000174353	0.1223	0.0769	0.1451	0.1625	0.1525	0	0.0171	0	0	0.167	0	0	0.1897	0.1548	0.2113	0.0365	0	0.0805	0	0.0623	0	0	0.0889	0.1999	0.1277	0	0.1096	0.1632	0.1915	0.1115	0	0	0	0.1426	0	0.1616	0	0	0.1063	0.0651
7__73203423__73204604__ENSG00000233369	0.0408	0.1539	0.0622	0.2437	0.0381	0.1201	0.0684	0.0204	0.1117	0.0954	0.1192	0.103	0.079	0.1742	0.0576	0.0912	0.0746	0.1811	0.0956	0.0831	0.1027	0	0.0741	0.123	0.0639	0.0171	0.1096	0.2448	0.1045	0.1275	0.1901	0.1182	0.1021	0.0475	0.0895	0.1975	0.0904	0.0397	0.1701	0.1303
7__73469517__73470483__ENSG00000009954	0.102	0.0769	0.0829	0.0348	0	0.0751	0.0171	0.0204	0.0372	0.0954	0.0993	0.0824	0.0949	0.2516	0.0384	0.0547	0.1305	0.1408	0.0956	0	0.1027	0	0	0.0769	0	0	0.1096	0.1224	0.0522	0.0956	0.1037	0.0788	0.0707	0.0634	0.1491	0.1077	0.0542	0.0264	0.0638	0.0434
7__73686636__73687095__ENSG00000071462	0.2855	0.2154	0.2487	0.3714	0.0953	0.3302	0.1197	0.2041	0.1862	0.4294	0.3774	0.2678	0.2846	0.5613	0.3649	0.2006	0.4102	0.3421	0.2391	0.3738	0.2738	0.3351	0.2518	0.3229	0.2874	0.4094	0.4165	0.4285	0.2264	0.4302	0.2766	0.4138	0.4399	0.2535	0.2684	0.4668	0.3073	0.2115	0.2551	0.2171
7__74705164__74718941__ENSG00000263001	0.0612	0	0	0.0464	0.0572	0.0751	0	0	0.0186	0.1193	0.0397	0	0.0949	0	0.0192	0	0	0	0.0478	0.0208	0	0.0258	0.0593	0.0308	0.1277	0.0341	0	0.0204	0.0697	0	0.0173	0.1576	0.0236	0	0.0596	0.0898	0.0362	0	0	0
7__75108960__75121010__ENSG00000174428	0.0612	0	0	0.058	0	0.03	0	0	0	0.1193	0	0	0	0	0.1344	0.0912	0.0746	0	0	0.0623	0.0685	0.0515	0.0296	0.0769	0	0.0341	0.1096	0.0816	0.0348	0	0.0864	0	0.055	0	0	0.1077	0	0	0.085	0.0651
7__75112397__75121010__ENSG00000174428	0.0816	0.0769	0.1244	0.3714	0.1716	0.1651	0	0	0.0931	0.3817	0.1192	0.1442	0.1739	0.4452	0.1729	0.1824	0.1492	0.1006	0.3108	0.0831	0.0342	0.232	0.1037	0.1845	0.2395	0.2217	0	0.4897	0.1915	0.1115	0.0519	0.1773	0.1257	0.1901	0	0.3231	0.1266	0.2247	0.2338	0.3474
7__77109938__77113483__ENSG00000214439	0.0612	0.0308	0	0.0232	0.0191	0.015	0.0684	0.0204	0.0186	0	0.0397	0	0	0.0581	0	0.0365	0	0.0201	0	0.0623	0	0	0.0148	0.0154	0.0639	0	0.0219	0.0408	0	0.0159	0.0346	0.0591	0.0236	0.0158	0.0298	0.018	0	0	0.0213	0
7__77274482__77280653__ENSG00000135205	0.0408	0	0.0415	0.0232	0	0.03	0	0.0204	0	0.0716	0	0	0	0	0.0192	0.0729	0	0.1207	0.0239	0	0.0342	0	0.0741	0.0615	0	0.0512	0.1315	0.0816	0	0.1115	0.1037	0	0.0628	0.0792	0	0.1077	0.1266	0.0793	0.085	0.0434
7__77736410__77750064__ENSG00000187257	0.0408	0.0462	0.1036	0.0696	0	0.045	0	0	0	0	0.0596	0.0206	0.1107	0.1161	0.096	0.0729	0.1119	0.0201	0.0717	0.1038	0	0	0	0.1076	0.0479	0.0171	0	0.0816	0.0871	0.1115	0.1037	0.0197	0.0864	0	0.1193	0.1616	0.0904	0	0.1063	0.0217
7__87964634__87978412__ENSG00000008277	0.2651	0.1231	0.1658	0.1509	0.1144	0.1201	0.1026	0.1632	0.0931	0.1193	0.2383	0.1648	0.332	0.4452	0.2497	0.1641	0.0746	0.1408	0.0478	0.1454	0.1027	0	0.2222	0.2922	0.2395	0.0853	0.263	0.5509	0.0697	0.239	0.363	0.197	0.1885	0.2218	0.1491	0.3411	0.1808	0.2379	0.1063	0.1303
7__91992158__92003235__ENSG00000127914	0.0408	0.0308	0.0207	0.0116	0	0	0	0	0.0372	0.0239	0.0397	0	0	0.0581	0	0.0547	0	0.0201	0	0.0208	0	0.0515	0.0296	0	0.016	0.0171	0.0219	0	0	0.0319	0.0691	0	0.0314	0	0.0596	0.018	0.0362	0.0264	0	0
7__92213195__92214777__ENSG00000289027	0.0408	0.0462	0.0207	0.058	0.0381	0.0901	0.0342	0.102	0	0.0954	0.0397	0.0618	0.1265	0.0774	0.0768	0.0729	0.0559	0	0	0.0415	0.1027	0.1031	0.0593	0.0923	0.0479	0.1535	0	0.204	0.0174	0.0956	0.121	0	0.11	0.0792	0	0.0539	0	0.0132	0.0213	0
7__92213195__92226682__ENSG00000289027	0.0612	0.2462	0.0622	0.1045	0.0572	0.1501	0.0513	0.102	0.0931	0.1431	0.1788	0.2472	0.0632	0.2516	0.0576	0.1641	0.0559	0.1006	0.0717	0.1869	0.1711	0	0.1037	0.1538	0.0479	0.1876	0.0877	0.1428	0.1219	0.0956	0.2074	0.2167	0.2042	0.1109	0	0.1616	0.1266	0.1322	0.085	0.0434
7__92225720__92226682__ENSG00000289027	0.0408	0	0	0.0696	0	0	0	0	0.0372	0.0954	0.0596	0.0412	0.0158	0	0	0.0729	0	0	0	0.0208	0.1027	0.0258	0.0593	0	0.1597	0.0341	0.0877	0	0	0.0478	0	0	0.0471	0.0475	0.0596	0.1077	0	0.0661	0	0
7__92294889__92307656__ENSG00000001629	0.102	0.2462	0.2902	0.325	0.0763	0.1801	0.2222	0.2041	0.1676	0.4055	0.3376	0.2266	0.332	0.4645	0.3649	0.2188	0.4288	0.4024	0.263	0.2492	0.3081	0.3608	0.3703	0.2614	0.3353	0.29	0.3069	0.4489	0.1393	0.2071	0.5531	0.4532	0.3614	0.206	0.3578	0.3052	0.2712	0.3172	0.4039	0.2171
7__92294889__92319512__ENSG00000001629	0.0816	0.0615	0.1036	0.1509	0	0.1801	0	0.0204	0.0559	0.167	0.1986	0.0618	0.1265	0.2323	0.096	0.0729	0.0746	0.1006	0.0478	0.1661	0.2054	0.1546	0.163	0.0923	0.1277	0.1365	0.1096	0.2653	0.1045	0.1275	0.1901	0.1379	0.165	0.0951	0.0596	0.1616	0.1085	0.0661	0.0638	0.1085
7__92294889__92327900__ENSG00000001629	0.6117	0.7231	0.9119	0.8473	0.4956	0.9757	0.3761	0.4285	0.5773	1.2881	0.8143	0.9476	0.9011	1.3549	0.8835	0.9483	0.5966	1.0061	0.6456	0.4153	0.7188	1.0309	0.8592	0.7381	0.7824	0.8528	0.811	1.6323	0.7139	0.5736	0.8124	0.8669	0.8327	0.8555	0.656	1.2387	0.5785	0.608	0.9779	0.5645
7__92517276__92519078__ENSG00000127980	0.0816	0.0154	0.0622	0.0696	0	0.1201	0.0171	0	0.0745	0.0477	0.1192	0	0.0474	0.0194	0.0768	0.0365	0.0373	0.2012	0.0956	0	0.0685	0.0773	0.0444	0.0308	0.0319	0	0.1096	0.102	0.1219	0.0637	0.0519	0.1182	0.0471	0.0792	0.0895	0.1257	0.0723	0.0529	0.0425	0.1303
7__92569823__92581603__ENSG00000234545	0.0408	0	0.1658	0.0348	0	0.0901	0	0	0	0.0477	0.1192	0	0.079	0.1355	0.1536	0.0912	0.0373	0.1207	0.1435	0	0.1369	0	0	0.0923	0.0798	0.1023	0.0658	0.1428	0.0522	0.0637	0.0691	0	0.11	0	0.1193	0	0.1085	0.0793	0.0425	0
7__93291703__93297243__ENSG00000004766	0.1427	0.0923	0.1865	0.0696	0.0381	0.1801	0	0.0408	0.0745	0.2385	0	0.103	0.1107	0.2129	0.0384	0.0912	0.0559	0.0604	0.0239	0.0831	0	0.0515	0.1185	0.1076	0.0958	0.0341	0.0658	0.1632	0.0871	0.1275	0.0691	0.197	0.0786	0.0951	0	0.1616	0.1085	0.0793	0.085	0.0651
7__98190728__98194572__ENSG00000164715	0.0408	0.0615	0.0829	0.0812	0.0191	0.0751	0.0171	0.0408	0.0559	0.0477	0.0794	0.0824	0.0474	0.0774	0.0768	0.0547	0.0559	0	0.0239	0.0415	0	0.0515	0.0889	0.0769	0.0319	0.0682	0.0658	0.0612	0.0348	0.0637	0	0.0394	0.0707	0	0.0298	0.1077	0.0723	0.0661	0.085	0
7__99333325__99344515__ENSG00000284292	0.0408	0.0154	0.0829	0.0232	0.0381	0	0.0513	0	0	0	0.0596	0	0	0.0774	0.0192	0	0.0373	0	0	0	0	0	0.0296	0	0	0	0	0.0408	0	0	0.0519	0	0.0393	0.0158	0	0.0539	0.0542	0.0264	0	0
7__99390893__99391253__ENSG00000130429	0.0408	0	0.0829	0.0232	0	0.045	0	0.0408	0.0186	0.0239	0	0.0412	0.079	0.1742	0.0192	0.1094	0.0373	0	0	0.1038	0.0342	0	0.0889	0.0615	0.016	0.0682	0.0219	0.1428	0.0348	0	0.0173	0.1182	0.1021	0.0792	0.0298	0.0898	0.0362	0.0264	0.0213	0.152
7__99403398__99404953__ENSG00000106244	0.1835	0.1231	0.2487	0.2669	0.2288	0.1951	0.188	0.2245	0.0372	0.3101	0.1788	0.1648	0.1581	0.4452	0.3841	0.2006	0.0373	0.3219	0.1435	0.2492	0.3423	0.2577	0.0889	0.2153	0.1916	0.1194	0.285	0.2653	0.0522	0.0797	0.2074	0.3547	0.1807	0.1426	0.1491	0.2513	0.0904	0.2511	0.2976	0.3474
7__100023419__100024307__ENSG00000106261	0.5505	0.877	1.2021	1.2883	0.9341	1.336	0.4444	0.653	0.5028	1.1211	1.152	0.721	1.2331	2.0129	1.0371	1.0577	0.9696	1.1871	0.7412	1.329	1.198	1.2887	1.3184	0.8457	1.0059	0.9893	1.1179	1.5099	0.8184	1.0356	1.0371	1.4186	0.9584	0.7129	0.8647	2.1184	0.8497	0.7666	0.9779	0.7598
7__102227367__102227669__ENSG00000257923	0.102	0.1231	0.2487	0.2553	0.1906	0.3002	0.0855	0.1837	0.1676	0.167	0.1788	0.2266	0.1739	0.1936	0.3073	0.2188	0.261	0.2213	0.0478	0.27	0.2396	0.1546	0.1926	0.1691	0.1437	0.2559	0.3726	0.2857	0.2438	0.2709	0.1901	0.1576	0.2514	0.2218	0	0.3591	0.2531	0.2247	0.3827	0.152
7__102397620__102407498__ENSG00000128563	0.0816	0	0	0.0696	0.0191	0.045	0	0.0408	0	0.0716	0	0.0412	0.0316	0.0774	0	0	0	0	0.0717	0	0	0	0	0	0	0	0.1315	0	0.0697	0.0797	0	0.0394	0.0393	0	0	0.0718	0	0	0	0
7__102399548__102407498__ENSG00000128563	0.0408	0.0615	0.0622	0.058	0.0572	0.0751	0	0	0	0.2385	0	0.103	0.0474	0.0774	0.1344	0.0729	0.0559	0.0604	0.0956	0	0.0342	0.0258	0.1037	0.0308	0.0639	0	0	0	0.0174	0.0797	0.0519	0.0591	0.0707	0.0634	0	0.1077	0	0.0661	0.0638	0.0434
7__102757854__102761411__ENSG00000222011	0.0816	0.1846	0.1865	0.1857	0.1334	0.2102	0.1367	0.0816	0.149	0.4532	0.0993	0.206	0.1581	0.3097	0.1536	0.0365	0.1119	0.161	0.0956	0.1246	0.2054	0.2835	0.1481	0.0769	0.2555	0.1535	0.1973	0.5101	0.1045	0.0637	0.1556	0.0788	0.0393	0.0792	0.1193	0.1077	0.217	0.1057	0.1488	0.0217
7__102772409__102787469__ENSG00000222011	0.102	0	0.0415	0.1045	0	0	0.0684	0.0816	0	0	0	0.103	0.1265	0	0	0.0547	0	0	0	0.1661	0	0	0	0	0	0	0	0.2857	0	0.1912	0.1556	0	0.1335	0.1426	0	0.1616	0.1627	0	0.1276	0
7__103025063__103029418__ENSG00000161040	0.0816	0.1231	0.0829	0.0464	0	0	0.0171	0.0816	0.0931	0.1431	0.0993	0.0618	0.1423	0.2129	0.1152	0.1094	0	0	0.0956	0.1661	0.0342	0.0515	0.1481	0.0769	0.1916	0.0853	0.0877	0.204	0.0348	0.0797	0.121	0.1773	0.0471	0.0792	0.0596	0.1257	0.0362	0.0264	0.0638	0.0434
7__103303842__103304490__ENSG00000105819	0.1835	0.2462	0.0829	0.1161	0	0.2252	0.1367	0.0816	0	0.4294	0.1192	0.0824	0.1739	0.2903	0.2113	0.2006	0.1305	0.2213	0.2152	0.1869	0.3081	0	0.1333	0.1691	0.2076	0.2047	0.1754	0.3061	0.0871	0.1593	0.2074	0.2364	0.1414	0.1584	0.1491	0	0.1446	0.119	0.1276	0.0651
7__103321932__103322794__ENSG00000105821	0.2039	0.2769	0.1244	0.0232	0.0953	0.2402	0.1538	0.102	0.2235	0.6441	0.3575	0.4326	0.2529	0.6387	0.3649	0.2371	0.317	0.0805	0.0239	0.1454	0.2738	0.2062	0.2222	0.0615	0.3353	0	0.0658	0.5713	0.0871	0.0956	0.0346	0.3744	0.2671	0.3169	0	0.1077	0.0542	0.304	0.4039	0.4125
7__104188251__104204234__ENSG00000164815	0.0408	0.1077	0.1036	0.0464	0.0191	0.1051	0.0171	0.0816	0.0931	0.167	0.0596	0.0206	0.079	0.1161	0.096	0.0729	0.0932	0.161	0.1435	0.0208	0.1027	0.1031	0.163	0.0769	0.1756	0.0341	0.0877	0.2448	0.1741	0.0319	0	0.0197	0.1021	0.0634	0.0895	0.2334	0.0362	0.0529	0.1701	0.0434
7__105062164__105081797__ENSG00000005483	0.0816	0.0923	0.1244	0.1277	0.1334	0.2402	0.0684	0	0.1676	0.2863	0	0.1442	0.1265	0.1355	0.1921	0.1824	0.0746	0.1408	0.0478	0.27	0.1369	0.1031	0.1778	0.0615	0.1597	0.0853	0.2192	0.204	0.0871	0.1115	0.2766	0.1773	0.165	0.1267	0.1193	0.1795	0.1085	0.119	0.2126	0.0868
7__105073619__105078963__ENSG00000005483	0.1427	0.1692	0.0207	0.1741	0.0572	0.2702	0.0684	0.1837	0.1676	0.3817	0.139	0.3296	0.1739	0.3484	0.1921	0.2006	0.1865	0.1811	0.0478	0.27	0.1027	0.4897	0.2963	0.1845	0.2555	0.1535	0.3507	0.4897	0.1393	0.1434	0.1728	0.335	0.2749	0.2535	0.2385	0.5027	0.1808	0.1322	0.2551	0.2171
7__105090009__105091314__ENSG00000005483	0.0612	0.1385	0.0622	0.0929	0.0572	0	0.0513	0.0204	0.0186	0.1193	0.0596	0	0.1107	0.2516	0.0384	0.0912	0.0559	0.1006	0.0956	0.0623	0.1027	0.1546	0.1037	0.1076	0.1277	0	0.1754	0.1632	0.1393	0.1275	0.0864	0.1182	0.0943	0.0792	0	0.2334	0.0542	0.0529	0.1488	0.152
7__105101425__105102194__ENSG00000005483	0.102	0.0308	0.0207	0.0464	0.0572	0.045	0.0171	0	0.0931	0.1193	0.0794	0.1236	0.0949	0.2129	0	0.0729	0.0932	0.0402	0.1195	0	0.0685	0.0258	0	0.0461	0.0479	0.1194	0.0877	0.1428	0.0522	0	0.1037	0.0197	0.0393	0	0	0.1257	0.0904	0.1586	0.085	0
7__105142008__105143330__ENSG00000135250	0.1223	0.0615	0	0.2669	0.1334	0.1051	0.0855	0.0816	0.0745	0.1431	0.1192	0	0.0632	0.3097	0.2113	0.0182	0.0932	0	0	0.1038	0.0685	0	0.1333	0.0461	0	0.1706	0	0.1428	0	0.0478	0.0346	0.197	0.0393	0.1426	0	0.1077	0	0.1322	0	0.0434
7__105638353__105643121__ENSG00000146776	0.0816	0.1077	0	0.1161	0	0.1801	0	0	0.0931	0.1193	0	0.2678	0.1107	0.0387	0	0.0912	0.0559	0.0805	0.0478	0	0.0685	0	0.0296	0.1384	0.1277	0.0512	0.1315	0.2448	0	0	0.0864	0.0394	0.0707	0	0	0.1077	0	0	0	0.0651
7__106092949__106099282__ENSG00000008282	0.0816	0.0615	0.0415	0.0696	0.0572	0.045	0.0171	0.0816	0.0931	0	0.0397	0.1236	0.0632	0.2129	0.0576	0.0182	0.0559	0.0201	0	0.1038	0	0	0.0741	0.0769	0.0798	0.0512	0.1534	0.102	0.1219	0.0637	0.121	0	0.0393	0.0792	0.0596	0.1795	0.0542	0.0793	0.0425	0.0434
7__107281300__107283732__ENSG00000164597	0.102	0.0769	0	0.1625	0.0572	0.0901	0	0.0408	0.0559	0.0954	0.0596	0	0.0632	0.1161	0	0.0182	0.1678	0.1207	0.0478	0.0415	0	0.0258	0.0444	0.0769	0.1437	0.1194	0	0.1632	0.0348	0.0159	0.0864	0.0985	0.0707	0.0317	0.1491	0.1436	0.0181	0.1057	0.0638	0.0434
7__107362033__107372760__ENSG00000164597	0.0612	0.0154	0.0207	0.058	0	0.06	0	0.0204	0.0186	0.0477	0.0794	0	0.0632	0	0	0	0	0	0	0	0.0342	0.0773	0.0148	0	0.0639	0	0.0438	0.1632	0.0348	0.0637	0.0864	0.0788	0.0471	0.0317	0.0298	0.018	0	0.0264	0	0.0651
7__112286873__112287074__ENSG00000198839	0.2243	0.1846	0.1658	0.2089	0.0572	0.1951	0.0855	0.102	0.0931	0.1908	0.2383	0.1236	0.1265	0.2903	0.096	0.2006	0.317	0.2213	0.1195	0.0831	0.0342	0.232	0.0889	0.1845	0.2395	0.2047	0.285	0.2653	0.1219	0.2071	0.1037	0.1773	0.1257	0.0475	0.1193	0.3052	0.1266	0.1586	0.1701	0.152
7__114942275__114979781__ENSG00000135272	0.0612	0	0	0.0812	0.0381	0	0	0	0.0186	0.0954	0	0	0.079	0	0.0384	0.0729	0.0186	0.0604	0	0	0	0	0.0444	0.0308	0	0.0341	0	0.0816	0.0174	0.0159	0.0864	0.0591	0.0943	0.0158	0	0	0.1085	0.0132	0	0.0217
7__118185647__118188405__ENSG00000128534	0.2039	0.2462	0.5181	0.1857	0.2478	0.3002	0.1538	0.1632	0.3352	0.4294	0.2781	0.2678	0.3004	0.9871	0.3649	0.2918	0.3916	0.4024	0.1435	0.2284	0.1711	0	0.3703	0.1691	0.2395	0.1365	0.4603	0.8366	0.2264	0.1753	0.1728	0.2167	0.2042	0.4911	0.3578	0.2693	0.1627	0.3172	0.1701	0.1737
7__127704839__127721400__ENSG00000197157	0.0612	0	0.0415	0.0348	0	0.03	0	0.0408	0	0	0	0.0206	0.0316	0.0968	0	0.0547	0.0186	0.0201	0	0.0208	0	0	0.0444	0	0	0.0512	0.0219	0	0	0.0637	0.0346	0.0394	0.0471	0	0.0596	0.0539	0.0723	0.0529	0.085	0
7__128574720__128580094__ENSG00000280828	0.0408	0	0.0829	0.0232	0	0.03	0.0684	0	0.0559	0.0954	0	0	0.079	0.0581	0.096	0	0	0.1006	0	0	0.0685	0	0.1333	0	0.0479	0.0682	0.0438	0.1224	0.0697	0.0956	0.0864	0.1182	0.0393	0.0317	0	0.1616	0.0181	0.0529	0.0425	0.0868
7__128608118__128609579__ENSG00000280828	0.1223	0.1846	0	0.0464	0.0572	0	0.0684	0	0	0	0	0.0824	0.0316	0	0.1729	0.0912	0.1492	0	0.0956	0	0	0	0	0	0.0798	0.0682	0	0.0816	0.0697	0	0	0	0	0	0.1193	0.0718	0.1085	0.0264	0.0213	0
7__129014979__129018157__ENSG00000064419	0.367	0.3692	0.456	0.4759	0.2288	0.7055	0.188	0.2857	0.2421	0.3101	0.3178	0.1236	0.3478	0.6387	0.4801	0.5471	0.3916	0.3823	0.2869	0.3323	0.2054	0.4897	0.4148	0.3998	0.511	0.29	0.548	0.6529	0.296	0.3505	0.5185	0.4335	0.4713	0.4753	0.2684	0.5745	0.3073	0.3701	0.4039	0.3256
7__130120749__130122202__ENSG00000128607	0.2447	0.3846	0.3523	0.5571	0.4194	0.4954	0.2906	0.2449	0.0745	0.4771	0.3972	0.4944	0.4743	0.7936	0.4994	0.383	0.3729	0.4628	0.1913	0.2907	0.2396	0.3093	0.1926	0.2614	0.3513	0.307	0.3946	0.6529	0.4005	0.3346	0.3975	0.3547	0.4399	0.2218	0.3578	0.772	0.0542	0.2643	0.5102	0.3039
