circID	chr	start	end	geneID	strand
2__242114639__242122455__ENSG00000220804	2	242114639	242122455	ENSG00000220804	+
11__3768581__3782145__ENSG00000110713	11	3768581	3782145	ENSG00000110713	-
21__36356620__36364259__ENSG00000159256	21	36356620	36364259	ENSG00000159256	+
3__66243203__66263379__ENSG00000144741	3	66243203	66263379	ENSG00000144741	+
1__233227226__233236980__ENSG00000135749	1	233227226	233236980	ENSG00000135749	-
15__62008655__62013992__ENSG00000129003	15	62008655	62013992	ENSG00000129003	-
14__64487114__64490540__ENSG00000089775	14	64487114	64490540	ENSG00000089775	-
7__92022238__92031604__ENSG00000127914	7	92022238	92031604	ENSG00000127914	+
3__142355401__142371328__ENSG00000114127	3	142355401	142371328	ENSG00000114127	-
4__119259820__119269837__ENSG00000145390	4	119259820	119269837	ENSG00000145390	+
8__42398712__42403461__ENSG00000078668	8	42398712	42403461	ENSG00000078668	+
12__122377389__122380558__ENSG00000130779	12	122377389	122380558	ENSG00000130779	-
1__233177802__233208689__ENSG00000135749	1	233177802	233208689	ENSG00000135749	-
5__103129306__103129703__ENSG00000145725	5	103129306	103129703	ENSG00000145725	+
1__155378281__155395553__ENSG00000116539	1	155378281	155395553	ENSG00000116539	-
1__198220999__198264235__ENSG00000151414	1	198220999	198264235	ENSG00000151414	+
9__19086734__19096769__ENSG00000147874	9	19086734	19096769	ENSG00000147874	-
5__176350613__176355749__ENSG00000122203	5	176350613	176355749	ENSG00000122203	-
15__67646231__67664645__ENSG00000137764	15	67646231	67664645	ENSG00000137764	+
9__126340508__126421948__ENSG00000196814	9	126340508	126421948	ENSG00000196814	+
2__61370321__61395233__ENSG00000115464	2	61370321	61395233	ENSG00000115464	-
6__143765261__143765798__ENSG00000112419	6	143765261	143765798	ENSG00000112419	+
7__92566014__92581603__ENSG00000234545	7	92566014	92581603	ENSG00000234545	-
1__66946150__66959743__ENSG00000198160	1	66946150	66959743	ENSG00000198160	+
7__107324440__107412632__ENSG00000164597	7	107324440	107412632	ENSG00000164597	-
8__55792698__55813118__ENSG00000137574	8	55792698	55813118	ENSG00000137574	+
10__32544247__32635158__ENSG00000216937	10	32544247	32635158	ENSG00000216937	+
6__158776408__158789371__ENSG00000092820	6	158776408	158789371	ENSG00000092820	-
3__167720062__167725473__ENSG00000114209	3	167720062	167725473	ENSG00000114209	-
2__61220310__61222663__ENSG00000115464	2	61220310	61222663	ENSG00000115464	-
17__42717976__42719207__ENSG00000108799	17	42717976	42719207	ENSG00000108799	-
15__80098416__80131293__ENSG00000086666	15	80098416	80131293	ENSG00000086666	+
12__57533953__57534452__ENSG00000175203	12	57533953	57534452	ENSG00000175203	-
2__135621494__135680324__ENSG00000048991	2	135621494	135680324	ENSG00000048991	+
5__80146090__80178064__ENSG00000164300	5	80146090	80178064	ENSG00000164300	-
13__41257673__41260915__ENSG00000120662	13	41257673	41260915	ENSG00000120662	-
12__121420242__121423517__ENSG00000170633	12	121420242	121423517	ENSG00000170633	+
2__61115979__61118116__ENSG00000162929	2	61115979	61118116	ENSG00000162929	+
10__68765888__68773099__ENSG00000060339	10	68765888	68773099	ENSG00000060339	+
5__98873593__98876558__ENSG00000153922	5	98873593	98876558	ENSG00000153922	-
2__191062762__191064958__ENSG00000138378	2	191062762	191064958	ENSG00000138378	-
4__6994184__7014557__ENSG00000132405	4	6994184	7014557	ENSG00000132405	+
11__108243953__108249102__ENSG00000149311	11	108243953	108249102	ENSG00000149311	+
17__81855142__81855586__ENSG00000185624	17	81855142	81855586	ENSG00000185624	-
15__74572862__74573204__ENSG00000179361	15	74572862	74573204	ENSG00000179361	+
17__82195263__82201952__ENSG00000176155	17	82195263	82201952	ENSG00000176155	-
12__101723168__101730636__ENSG00000111666	12	101723168	101730636	ENSG00000111666	+
3__41907845__41911659__ENSG00000168038	3	41907845	41911659	ENSG00000168038	-
6__89846562__89855544__ENSG00000118412	6	89846562	89855544	ENSG00000118412	+
14__64101932__64107607__ENSG00000054654	14	64101932	64107607	ENSG00000054654	+
1__67420009__67424277__ENSG00000142864	1	67420009	67424277	ENSG00000142864	-
20__37056146__37062270__ENSG00000080839	20	37056146	37062270	ENSG00000080839	-
2__30562146__30568176__ENSG00000172954	2	30562146	30568176	ENSG00000172954	+
1__169230718__169287408__ENSG00000143156	1	169230718	169287408	ENSG00000143156	-
12__53021806__53022627__ENSG00000063046	12	53021806	53022627	ENSG00000063046	+
6__170323079__170330550__ENSG00000112584	6	170323079	170330550	ENSG00000112584	+
12__62484170__62501698__ENSG00000061987	12	62484170	62501698	ENSG00000061987	+
17__35834566__35838553__ENSG00000270647	17	35834566	35838553	ENSG00000270647	+
18__13730627__13754147__ENSG00000101654	18	13730627	13754147	ENSG00000101654	+
5__133990855__133993018__ENSG00000213585	5	133990855	133993018	ENSG00000213585	-
18__216486__224179__ENSG00000079134	18	216486	224179	ENSG00000079134	-
6__33432161__33432806__ENSG00000197283	6	33432161	33432806	ENSG00000197283	+
11__68548067__68564432__ENSG00000110075	11	68548067	68564432	ENSG00000110075	+
15__78476188__78483434__ENSG00000136381	15	78476188	78483434	ENSG00000136381	+
9__85642827__85712566__ENSG00000135049	9	85642827	85712566	ENSG00000135049	-
16__47497399__47515601__ENSG00000102893	16	47497399	47515601	ENSG00000102893	+
5__39127741__39138691__ENSG00000082074	5	39127741	39138691	ENSG00000082074	-
12__66331154__66338212__ENSG00000127311	12	66331154	66338212	ENSG00000127311	+
12__45931506__45951727__ENSG00000139218	12	45931506	45951727	ENSG00000139218	-
15__82151465__82152423__ENSG00000140598	15	82151465	82152423	ENSG00000140598	-
19__47143494__47150375__ENSG00000142230	19	47143494	47150375	ENSG00000142230	+
15__63698728__63706831__ENSG00000103657	15	63698728	63706831	ENSG00000103657	-
19__43925325__43930000__ENSG00000124459	19	43925325	43930000	ENSG00000124459	-
6__31892407__31892910__ENSG00000204371	6	31892407	31892910	ENSG00000204371	-
7__111487238__111521449__ENSG00000184903	7	111487238	111521449	ENSG00000184903	-
9__122853952__122855878__ENSG00000056586	9	122853952	122855878	ENSG00000056586	-
7__155700773__155711455__ENSG00000184863	7	155700773	155711455	ENSG00000184863	+
11__76458183__76464080__ENSG00000158636	11	76458183	76464080	ENSG00000158636	+
22__23816770__23825415__ENSG00000099956	22	23816770	23825415	ENSG00000099956	+
16__71678755__71681905__ENSG00000040199	16	71678755	71681905	ENSG00000040199	-
2__25274941__25282711__ENSG00000119772	2	25274941	25282711	ENSG00000119772	-
3__138688875__138712304__ENSG00000051382	3	138688875	138712304	ENSG00000051382	-
17__68524912__68530001__ENSG00000108946	17	68524912	68530001	ENSG00000108946	+
2__47408401__47445657__ENSG00000095002	2	47408401	47445657	ENSG00000095002	+
3__32138587__32140366__ENSG00000152642	3	32138587	32140366	ENSG00000152642	+
17__78067757__78071165__ENSG00000078687	17	78067757	78071165	ENSG00000078687	+
16__98145__100509__ENSG00000103148	16	98145	100509	ENSG00000103148	-
12__122336632__122347479__ENSG00000130779	12	122336632	122347479	ENSG00000130779	-
4__7006632__7014557__ENSG00000132405	4	7006632	7014557	ENSG00000132405	+
12__26979784__26990627__ENSG00000064115	12	26979784	26990627	ENSG00000064115	-
19__20104239__20105316__ENSG00000213988	19	20104239	20105316	ENSG00000213988	+
1__117460489__117502970__ENSG00000198162	1	117460489	117502970	ENSG00000198162	+
22__16637040__16638740__ENSG00000100181	22	16637040	16638740	ENSG00000100181	+
10__68973545__68974743__ENSG00000165732	10	68973545	68974743	ENSG00000165732	+
11__94429911__94464239__ENSG00000020922	11	94429911	94464239	ENSG00000020922	-
10__1080011__1080476__ENSG00000047056	10	1080011	1080476	ENSG00000047056	+
4__82856952__82857764__ENSG00000138674	4	82856952	82857764	ENSG00000138674	-
X__68518770__68522917__ENSG00000181704	X	68518770	68522917	ENSG00000181704	+
5__37238857__37243119__ENSG00000197603	5	37238857	37243119	ENSG00000197603	-
7__2360710__2364529__ENSG00000106263	7	2360710	2364529	ENSG00000106263	+
2__201022059__201024039__ENSG00000155744	2	201022059	201024039	ENSG00000155744	-
3__184936246__184971752__ENSG00000156931	3	184936246	184971752	ENSG00000156931	+
14__67345768__67347453__ENSG00000100554	14	67345768	67347453	ENSG00000100554	-
1__20969474__20981227__ENSG00000075151	1	20969474	20981227	ENSG00000075151	-
10__12094073__12108015__ENSG00000181192	10	12094073	12108015	ENSG00000181192	+
2__96601643__96602862__ENSG00000114982	2	96601643	96602862	ENSG00000114982	-
5__138011008__138018514__ENSG00000031003	5	138011008	138018514	ENSG00000031003	-
4__143527868__143528714__ENSG00000153147	4	143527868	143528714	ENSG00000153147	+
2__28237202__28241393__ENSG00000158019	2	28237202	28241393	ENSG00000158019	+
2__98643923__98675175__ENSG00000071073	2	98643923	98675175	ENSG00000071073	-
14__100084687__100097658__ENSG00000196405	14	100084687	100097658	ENSG00000196405	+
3__47046487__47067118__ENSG00000181555	3	47046487	47067118	ENSG00000181555	-
22__21669913__21670611__ENSG00000100023	22	21669913	21670611	ENSG00000100023	+
3__136417885__136423044__ENSG00000118007	3	136417885	136423044	ENSG00000118007	-
19__34208929__34215661__ENSG00000257103	19	34208929	34215661	ENSG00000257103	+
1__109235210__109236106__ENSG00000031698	1	109235210	109236106	ENSG00000031698	+
13__95709227__95725252__ENSG00000102580	13	95709227	95725252	ENSG00000102580	+
17__5462319__5463689__ENSG00000005100	17	5462319	5463689	ENSG00000005100	-
12__68696851__68702784__ENSG00000111581	12	68696851	68702784	ENSG00000111581	+
15__92948952__92967513__ENSG00000173575	15	92948952	92967513	ENSG00000173575	+
1__245858496__245863886__ENSG00000185420	1	245858496	245863886	ENSG00000185420	-
21__34102835__34125480__ENSG00000243927	21	34102835	34125480	ENSG00000243927	+
9__137180181__137180384__ENSG00000176248	9	137180181	137180384	ENSG00000176248	-
1__11800212__11801399__ENSG00000177000	1	11800212	11801399	ENSG00000177000	-
1__31911696__31919658__ENSG00000184007	1	31911696	31919658	ENSG00000184007	-
3__17403181__17428519__ENSG00000131374	3	17403181	17428519	ENSG00000131374	-
15__44322965__44338317__ENSG00000166734	15	44322965	44338317	ENSG00000166734	+
12__121548877__121549638__ENSG00000089094	12	121548877	121549638	ENSG00000089094	-
10__27022558__27033377__ENSG00000107890	10	27022558	27033377	ENSG00000107890	-
5__134674615__134679728__ENSG00000113615	5	134674615	134679728	ENSG00000113615	+
2__143435601__143556485__ENSG00000075884	2	143435601	143556485	ENSG00000075884	+
17__34983002__34986131__ENSG00000005156	17	34983002	34986131	ENSG00000005156	+
15__75873428__75878021__ENSG00000140367	15	75873428	75878021	ENSG00000140367	+
14__75100992__75103997__ENSG00000119638	14	75100992	75103997	ENSG00000119638	-
1__198709687__198728448__ENSG00000081237	1	198709687	198728448	ENSG00000081237	+
1__243572926__243695716__ENSG00000117020	1	243572926	243695716	ENSG00000117020	-
17__50982524__50985778__ENSG00000008294	17	50982524	50985778	ENSG00000008294	-
9__85962013__85978381__ENSG00000135040	9	85962013	85978381	ENSG00000135040	+
5__73078180__73082825__ENSG00000157107	5	73078180	73082825	ENSG00000157107	+
19__34430576__34464131__ENSG00000126261	19	34430576	34464131	ENSG00000126261	+
11__108838446__108852209__ENSG00000178105	11	108838446	108852209	ENSG00000178105	+
16__23658507__23661281__ENSG00000166847	16	23658507	23661281	ENSG00000166847	+
1__151303541__151306363__ENSG00000143393	1	151303541	151306363	ENSG00000143393	-
12__100097365__100103951__ENSG00000111647	12	100097365	100103951	ENSG00000111647	-
15__28995753__29054835__ENSG00000034053	15	28995753	29054835	ENSG00000034053	+
10__101667886__101673673__ENSG00000107829	10	101667886	101673673	ENSG00000107829	-
1__62803719__62821209__ENSG00000125703	1	62803719	62821209	ENSG00000125703	+
17__56844019__56849232__ENSG00000153933	17	56844019	56849232	ENSG00000153933	+
3__182884753__182898772__ENSG00000058063	3	182884753	182898772	ENSG00000058063	+
1__44241915__44248038__ENSG00000117419	1	44241915	44248038	ENSG00000117419	-
3__50640366__50642332__ENSG00000114738	3	50640366	50642332	ENSG00000114738	+
7__56076834__56078508__ENSG00000129103	7	56076834	56078508	ENSG00000129103	+
5__55968276__55982811__ENSG00000134352	5	55968276	55982811	ENSG00000134352	-
2__224916695__224931668__ENSG00000135905	2	224916695	224931668	ENSG00000135905	-
10__133491222__133498005__ENSG00000214279	10	133491222	133498005	ENSG00000214279	+
4__42485496__42524847__ENSG00000124406	4	42485496	42524847	ENSG00000124406	-
2__10644320__10668723__ENSG00000115761	2	10644320	10668723	ENSG00000115761	-
10__35044566__35054539__ENSG00000108094	10	35044566	35054539	ENSG00000108094	-
17__42207558__42217464__ENSG00000173757	17	42207558	42217464	ENSG00000173757	-
1__35177989__35188090__ENSG00000116560	1	35177989	35188090	ENSG00000116560	-
21__37187049__37196036__ENSG00000182670	21	37187049	37196036	ENSG00000182670	+
5__157222863__157232394__ENSG00000113263	5	157222863	157232394	ENSG00000113263	+
22__26457859__26458577__ENSG00000100099	22	26457859	26458577	ENSG00000100099	-
1__44308310__44339316__ENSG00000117419	1	44308310	44339316	ENSG00000117419	-
16__67685457__67685802__ENSG00000141098	16	67685457	67685802	ENSG00000141098	-
2__27433249__27437360__ENSG00000115216	2	27433249	27437360	ENSG00000115216	+
1__233198939__233208689__ENSG00000135749	1	233198939	233208689	ENSG00000135749	-
6__125993757__126013101__ENSG00000066651	6	125993757	126013101	ENSG00000066651	+
16__15664736__15667439__ENSG00000072864	16	15664736	15667439	ENSG00000072864	+
18__58709378__58710072__ENSG00000172175	18	58709378	58710072	ENSG00000172175	+
3__183775915__183790980__ENSG00000163872	3	183775915	183790980	ENSG00000163872	+
10__68737845__68747566__ENSG00000060339	10	68737845	68747566	ENSG00000060339	+
2__23958301__23971414__ENSG00000173960	2	23958301	23971414	ENSG00000173960	+
8__67105905__67137603__ENSG00000104218	8	67105905	67137603	ENSG00000104218	+
5__134773696__134807941__ENSG00000145833	5	134773696	134807941	ENSG00000145833	+
11__46493608__46512813__ENSG00000110497	11	46493608	46512813	ENSG00000110497	-
6__147205971__147334222__ENSG00000164506	6	147205971	147334222	ENSG00000164506	+
5__168488602__168502105__ENSG00000113643	5	168488602	168502105	ENSG00000113643	+
10__67888882__67891554__ENSG00000096717	10	67888882	67891554	ENSG00000096717	+
6__108319617__108402054__ENSG00000135537	6	108319617	108402054	ENSG00000135537	+
1__167694099__167697842__ENSG00000198771	1	167694099	167697842	ENSG00000198771	+
20__47276314__47276795__ENSG00000101040	20	47276314	47276795	ENSG00000101040	-
6__37435624__37446449__ENSG00000137200	6	37435624	37446449	ENSG00000137200	+
19__45187331__45187740__ENSG00000189114	19	45187331	45187740	ENSG00000189114	+
10__122406576__122416002__ENSG00000107679	10	122406576	122416002	ENSG00000107679	+
16__71738942__71739341__ENSG00000166747	16	71738942	71739341	ENSG00000166747	-
16__87726765__87730644__ENSG00000104731	16	87726765	87730644	ENSG00000104731	-
1__46565041__46576654__ENSG00000079277	1	46565041	46576654	ENSG00000079277	-
9__135850137__135850461__ENSG00000130559	9	135850137	135850461	ENSG00000130559	-
17__37576341__37586549__ENSG00000275066	17	37576341	37586549	ENSG00000275066	-
2__151441905__151443709__ENSG00000080345	2	151441905	151443709	ENSG00000080345	+
22__46176753__46198591__ENSG00000186951	22	46176753	46198591	ENSG00000186951	+
18__77095368__77105286__ENSG00000197971	18	77095368	77105286	ENSG00000197971	-
4__168400826__168458008__ENSG00000181381	4	168400826	168458008	ENSG00000181381	-
8__66572482__66573506__ENSG00000185697	8	66572482	66573506	ENSG00000185697	-
12__111932586__111938210__ENSG00000198270	12	111932586	111938210	ENSG00000198270	-
2__170996653__171014948__ENSG00000198586	2	170996653	171014948	ENSG00000198586	-
8__86442619__86452679__ENSG00000123124	8	86442619	86452679	ENSG00000123124	+
20__36687492__36688784__ENSG00000101079	20	36687492	36688784	ENSG00000101079	-
12__101356554__101381211__ENSG00000120800	12	101356554	101381211	ENSG00000120800	+
12__110018345__110025823__ENSG00000076513	12	110018345	110025823	ENSG00000076513	+
16__24968351__24970580__ENSG00000140750	16	24968351	24970580	ENSG00000140750	-
20__35899370__35914197__ENSG00000025293	20	35899370	35914197	ENSG00000025293	+
2__38880179__38881578__ENSG00000188010	2	38880179	38881578	ENSG00000188010	+
11__108539024__108541812__ENSG00000110723	11	108539024	108541812	ENSG00000110723	-
3__125288103__125313656__ENSG00000163848	3	125288103	125313656	ENSG00000163848	-
16__53442658__53453769__ENSG00000103479	16	53442658	53453769	ENSG00000103479	+
12__430664__438554__ENSG00000120647	12	430664	438554	ENSG00000120647	+
2__45413114__45477075__ENSG00000068784	2	45413114	45477075	ENSG00000068784	-
12__45945249__45964188__ENSG00000139218	12	45945249	45964188	ENSG00000139218	-
21__43004326__43007618__ENSG00000160199	21	43004326	43007618	ENSG00000160199	+
2__172558708__172566933__ENSG00000152256	2	172558708	172566933	ENSG00000152256	+
2__95914275__95916052__ENSG00000174501	2	95914275	95916052	ENSG00000174501	-
17__50990450__50998617__ENSG00000008294	17	50990450	50998617	ENSG00000008294	-
6__121205075__121256285__ENSG00000146350	6	121205075	121256285	ENSG00000146350	-
2__32098796__32128479__ENSG00000021574	2	32098796	32128479	ENSG00000021574	+
9__129902869__129908999__ENSG00000187239	9	129902869	129908999	ENSG00000187239	-
2__86121479__86127991__ENSG00000132300	2	86121479	86127991	ENSG00000132300	+
15__44600467__44613536__ENSG00000104133	15	44600467	44613536	ENSG00000104133	-
3__19950806__19951061__ENSG00000144566	3	19950806	19951061	ENSG00000144566	+
2__28917893__28929710__ENSG00000163811	2	28917893	28929710	ENSG00000163811	+
5__79396823__79457018__ENSG00000152413	5	79396823	79457018	ENSG00000152413	-
17__4085670__4086655__ENSG00000074755	17	4085670	4086655	ENSG00000074755	-
1__244422835__244424387__ENSG00000035687	1	244422835	244424387	ENSG00000035687	-
3__15084735__15085961__ENSG00000131381	3	15084735	15085961	ENSG00000131381	-
7__39987599__39988258__ENSG00000065883	7	39987599	39988258	ENSG00000065883	+
2__241089188__241094432__ENSG00000122085	2	241089188	241094432	ENSG00000122085	-
10__32471064__32481782__ENSG00000216937	10	32471064	32481782	ENSG00000216937	+
7__73476868__73478569__ENSG00000009954	7	73476868	73478569	ENSG00000009954	-
17__80222655__80227960__ENSG00000181045	17	80222655	80227960	ENSG00000181045	+
1__236803428__236838599__ENSG00000116984	1	236803428	236838599	ENSG00000116984	+
3__53290791__53292827__ENSG00000272886	3	53290791	53292827	ENSG00000272886	-
15__76795280__76800364__ENSG00000140386	15	76795280	76800364	ENSG00000140386	-
1__52458336__52461769__ENSG00000134744	1	52458336	52461769	ENSG00000134744	-
18__13067831__13073185__ENSG00000101639	18	13067831	13073185	ENSG00000101639	+
2__171081640__171117857__ENSG00000198586	2	171081640	171117857	ENSG00000198586	-
15__60502760__60505629__ENSG00000069667	15	60502760	60505629	ENSG00000069667	-
3__184849071__184870805__ENSG00000156931	3	184849071	184870805	ENSG00000156931	+
16__53879844__53888951__ENSG00000140718	16	53879844	53888951	ENSG00000140718	+
16__70532479__70541834__ENSG00000189091	16	70532479	70541834	ENSG00000189091	+
7__33015670__33026915__ENSG00000122643	7	33015670	33026915	ENSG00000122643	-
10__91240484__91251440__ENSG00000180628	10	91240484	91251440	ENSG00000180628	+
14__57244165__57247712__ENSG00000070367	14	57244165	57247712	ENSG00000070367	-
1__155346383__155347904__ENSG00000116539	1	155346383	155347904	ENSG00000116539	-
17__67893370__67894165__ENSG00000171634	17	67893370	67894165	ENSG00000171634	+
14__49789146__49795944__ENSG00000165525	14	49789146	49795944	ENSG00000165525	-
1__150440923__150444377__ENSG00000163125	1	150440923	150444377	ENSG00000163125	+
X__16735227__16743840__ENSG00000169895	X	16735227	16743840	ENSG00000169895	+
11__78106807__78121174__ENSG00000159063	11	78106807	78121174	ENSG00000159063	-
12__62500783__62508480__ENSG00000061987	12	62500783	62508480	ENSG00000061987	+
2__202282351__202287724__ENSG00000055044	2	202282351	202287724	ENSG00000055044	+
11__47722976__47723316__ENSG00000109920	11	47722976	47723316	ENSG00000109920	-
17__2665372__2667198__ENSG00000007168	17	2665372	2667198	ENSG00000007168	+
1__77725622__77734416__ENSG00000077254	1	77725622	77734416	ENSG00000077254	-
20__37061103__37065473__ENSG00000080839	20	37061103	37065473	ENSG00000080839	-
1__235830226__235833667__ENSG00000143669	1	235830226	235833667	ENSG00000143669	-
3__152414941__152415111__ENSG00000152601	3	152414941	152415111	ENSG00000152601	+
11__77700721__77702495__ENSG00000048649	11	77700721	77702495	ENSG00000048649	-
16__71920739__71923380__ENSG00000182149	16	71920739	71923380	ENSG00000182149	+
15__72032494__72046634__ENSG00000066933	15	72032494	72046634	ENSG00000066933	-
6__144482209__144488834__ENSG00000152818	6	144482209	144488834	ENSG00000152818	+
9__37761903__37763865__ENSG00000165275	9	37761903	37763865	ENSG00000165275	+
2__201129729__201140439__ENSG00000003402	2	201129729	201140439	ENSG00000003402	+
2__43505622__43527988__ENSG00000115970	2	43505622	43527988	ENSG00000115970	-
7__105145283__105146658__ENSG00000135250	7	105145283	105146658	ENSG00000135250	-
7__152263016__152265209__ENSG00000055609	7	152263016	152265209	ENSG00000055609	-
17__18285142__18285520__ENSG00000177302	17	18285142	18285520	ENSG00000177302	-
3__113341744__113366309__ENSG00000206530	3	113341744	113366309	ENSG00000206530	-
15__30507377__30513698__ENSG00000283345	15	30507377	30513698	ENSG00000283345	+
13__45402275__45405977__ENSG00000174032	13	45402275	45405977	ENSG00000174032	-
2__108751264__108751994__ENSG00000153201	2	108751264	108751994	ENSG00000153201	+
2__62831019__62874532__ENSG00000115504	2	62831019	62874532	ENSG00000115504	+
9__85632662__85657643__ENSG00000135049	9	85632662	85657643	ENSG00000135049	-
14__75117195__75118935__ENSG00000119638	14	75117195	75118935	ENSG00000119638	-
18__21765772__21791557__ENSG00000101752	18	21765772	21791557	ENSG00000101752	+
2__45599449__45602083__ENSG00000068784	2	45599449	45602083	ENSG00000068784	-
3__47067070__47098081__ENSG00000181555	3	47067070	47098081	ENSG00000181555	-
5__69104631__69114496__ENSG00000145740	5	69104631	69114496	ENSG00000145740	+
4__145823422__145849561__ENSG00000151612	4	145823422	145849561	ENSG00000151612	-
10__12118749__12120267__ENSG00000181192	10	12118749	12120267	ENSG00000181192	+
19__1978859__1979093__ENSG00000133275	19	1978859	1979093	ENSG00000133275	+
10__88901656__88922436__ENSG00000138134	10	88901656	88922436	ENSG00000138134	+
11__11891968__11922891__ENSG00000170242	11	11891968	11922891	ENSG00000170242	+
16__74938150__74951543__ENSG00000103091	16	74938150	74951543	ENSG00000103091	-
8__67259815__67288065__ENSG00000066777	8	67259815	67288065	ENSG00000066777	-
13__35040933__35058863__ENSG00000172915	13	35040933	35058863	ENSG00000172915	+
7__66240325__66241270__ENSG00000169902	7	66240325	66241270	ENSG00000169902	+
5__159173983__159194824__ENSG00000145860	5	159173983	159194824	ENSG00000145860	-
1__39434414__39439500__ENSG00000127603	1	39434414	39439500	ENSG00000127603	+
12__350621__366104__ENSG00000073614	12	350621	366104	ENSG00000073614	-
5__57235966__57249576__ENSG00000062194	5	57235966	57249576	ENSG00000062194	+
1__32154588__32159531__ENSG00000025800	1	32154588	32159531	ENSG00000025800	+
12__51053812__51056502__ENSG00000050426	12	51053812	51056502	ENSG00000050426	+
2__196789204__196791460__ENSG00000119041	2	196789204	196791460	ENSG00000119041	-
10__118701306__118730410__ENSG00000151893	10	118701306	118730410	ENSG00000151893	-
18__63400048__63400703__ENSG00000119541	18	63400048	63400703	ENSG00000119541	-
6__42678539__42679832__ENSG00000024048	6	42678539	42679832	ENSG00000024048	+
2__69415185__69432005__ENSG00000169599	2	69415185	69432005	ENSG00000169599	-
4__105424196__105453642__ENSG00000138777	4	105424196	105453642	ENSG00000138777	-
19__45517663__45518094__ENSG00000125753	19	45517663	45518094	ENSG00000125753	+
11__17310825__17312120__ENSG00000070081	11	17310825	17312120	ENSG00000070081	+
8__106679210__106684359__ENSG00000164830	8	106679210	106684359	ENSG00000164830	+
11__1000432__1003804__ENSG00000183020	11	1000432	1003804	ENSG00000183020	+
2__127993187__127996491__ENSG00000136715	2	127993187	127996491	ENSG00000136715	-
12__88059898__88060994__ENSG00000198707	12	88059898	88060994	ENSG00000198707	-
15__77029529__77031278__ENSG00000140368	15	77029529	77031278	ENSG00000140368	+
21__37108392__37148647__ENSG00000182670	21	37108392	37148647	ENSG00000182670	+
8__125102051__125102487__ENSG00000156831	8	125102051	125102487	ENSG00000156831	+
15__75913203__75930049__ENSG00000167196	15	75913203	75930049	ENSG00000167196	+
17__30843913__30860612__ENSG00000176208	17	30843913	30860612	ENSG00000176208	+
2__23798138__23823569__ENSG00000119778	2	23798138	23823569	ENSG00000119778	-
7__88209983__88210925__ENSG00000075142	7	88209983	88210925	ENSG00000075142	-
15__92945821__92967513__ENSG00000173575	15	92945821	92967513	ENSG00000173575	+
1__179302677__179337896__ENSG00000057252	1	179302677	179337896	ENSG00000057252	+
13__46010348__46020557__ENSG00000123200	13	46010348	46020557	ENSG00000123200	-
15__44550876__44554667__ENSG00000104131	15	44550876	44554667	ENSG00000104131	+
X__77633207__77656653__ENSG00000085224	X	77633207	77656653	ENSG00000085224	-
4__128017363__128021238__ENSG00000164074	4	128017363	128021238	ENSG00000164074	+
10__87878926__87933251__ENSG00000171862	10	87878926	87933251	ENSG00000171862	+
14__30580864__30581116__ENSG00000092140	14	30580864	30581116	ENSG00000092140	+
2__32543241__32549481__ENSG00000115760	2	32543241	32549481	ENSG00000115760	+
16__15611592__15625800__ENSG00000166783	16	15611592	15625800	ENSG00000166783	-
3__37273536__37302332__ENSG00000144674	3	37273536	37302332	ENSG00000144674	+
12__123166655__123223127__ENSG00000051825	12	123166655	123223127	ENSG00000051825	-
7__140113491__140120529__ENSG00000006459	7	140113491	140120529	ENSG00000006459	-
6__42650284__42659855__ENSG00000024048	6	42650284	42659855	ENSG00000024048	+
1__10095461__10105744__ENSG00000130939	1	10095461	10105744	ENSG00000130939	+
4__183683975__183686748__ENSG00000168538	4	183683975	183686748	ENSG00000168538	+
18__46118181__46123364__ENSG00000152240	18	46118181	46123364	ENSG00000152240	+
1__173774305__173782230__ENSG00000076321	1	173774305	173782230	ENSG00000076321	+
8__17653186__17656065__ENSG00000129422	8	17653186	17656065	ENSG00000129422	-
3__15232519__15235145__ENSG00000131375	3	15232519	15235145	ENSG00000131375	+
7__77273694__77280653__ENSG00000135205	7	77273694	77280653	ENSG00000135205	+
10__113040025__113089540__ENSG00000148737	10	113040025	113089540	ENSG00000148737	+
16__58675940__58676346__ENSG00000103042	16	58675940	58676346	ENSG00000103042	-
7__152229923__152238826__ENSG00000055609	7	152229923	152238826	ENSG00000055609	-
3__111112030__111147484__ENSG00000177707	3	111112030	111147484	ENSG00000177707	+
12__94331700__94379042__ENSG00000173588	12	94331700	94379042	ENSG00000173588	-
7__92319330__92327900__ENSG00000001629	7	92319330	92327900	ENSG00000001629	+
16__11896558__11898035__ENSG00000103342	16	11896558	11898035	ENSG00000103342	-
1__153818791__153819735__ENSG00000143614	1	153818791	153819735	ENSG00000143614	-
8__18013964__18014840__ENSG00000078674	8	18013964	18014840	ENSG00000078674	+
9__37768076__37776405__ENSG00000165275	9	37768076	37776405	ENSG00000165275	+
3__19975601__19978403__ENSG00000144566	3	19975601	19978403	ENSG00000144566	+
17__47154672__47170042__ENSG00000004897	17	47154672	47170042	ENSG00000004897	-
X__124081380__124083549__ENSG00000101972	X	124081380	124083549	ENSG00000101972	+
3__52739429__52741499__ENSG00000114904	3	52739429	52741499	ENSG00000114904	-
2__9412269__9418732__ENSG00000119185	2	9412269	9418732	ENSG00000119185	-
9__76023738__76027037__ENSG00000099139	9	76023738	76027037	ENSG00000099139	+
